,param,equity_curve
322,"[10, 2.0, 0.9]",6.694958958676453e-10
323,"[10, 2.0, 0.7]",6.694958958676453e-10
324,"[20, 1.3, 0.2]",7.192683694777945e-10
325,"[20, 1.3, 0.1]",7.192683694777945e-10
326,"[20, 1.3, 0.7]",7.192683694777945e-10
327,"[20, 1.3, 0.3]",7.192683694777945e-10
328,"[20, 1.3, 0.6]",7.192683694777945e-10
329,"[20, 1.3, 0.5]",7.192683694777945e-10
330,"[20, 1.3, 0.4]",7.192683694777945e-10
331,"[20, 1.3, 0.8]",7.192683694777945e-10
332,"[20, 1.3, 0.9]",7.192683694777945e-10
333,"[70, 0.5, 0.1]",2.1702446183559285e-09
334,"[70, 0.5, 0.2]",2.1702446183559285e-09
335,"[70, 0.5, 0.3]",2.1702446183559285e-09
336,"[70, 0.5, 0.4]",2.1702446183559285e-09
337,"[70, 0.5, 0.6]",2.1702446183559285e-09
338,"[70, 0.5, 0.5]",2.1702446183559285e-09
339,"[70, 0.5, 0.7]",2.1702446183559285e-09
340,"[70, 0.5, 0.8]",2.1702446183559285e-09
341,"[70, 0.5, 0.9]",2.1702446183559285e-09
342,"[30, 1.0, 0.1]",2.8223042617203926e-09
343,"[30, 1.0, 0.2]",2.8223042617203926e-09
344,"[30, 1.0, 0.4]",2.8223042617203926e-09
345,"[30, 1.0, 0.3]",2.8223042617203926e-09
346,"[30, 1.0, 0.5]",2.8223042617203926e-09
347,"[30, 1.0, 0.6]",2.9318910628100844e-09
348,"[30, 1.0, 0.7]",2.9318910628100844e-09
349,"[30, 1.0, 0.9]",2.9318910628100844e-09
350,"[30, 1.0, 0.8]",2.9318910628100844e-09
351,"[20, 1.4, 0.1]",7.69418022978108e-09
352,"[20, 1.4, 0.2]",7.69418022978108e-09
353,"[20, 1.4, 0.3]",7.69418022978108e-09
354,"[20, 1.4, 0.6]",7.69418022978108e-09
355,"[20, 1.4, 0.8]",7.69418022978108e-09
356,"[20, 1.4, 0.5]",7.69418022978108e-09
357,"[20, 1.4, 0.4]",7.69418022978108e-09
358,"[20, 1.4, 0.9]",7.69418022978108e-09
359,"[20, 1.4, 0.7]",7.69418022978108e-09
360,"[50, 0.7, 0.1]",1.3256415353315484e-08
361,"[50, 0.7, 0.2]",1.3256415353315484e-08
362,"[50, 0.7, 0.3]",1.3256415353315484e-08
363,"[50, 0.7, 0.4]",1.3256415353315484e-08
364,"[50, 0.7, 0.6]",1.3672630292517949e-08
365,"[50, 0.7, 0.7]",1.3672630292517949e-08
366,"[50, 0.7, 0.8]",1.3672630292517949e-08
367,"[50, 0.7, 0.9]",1.3672630292517949e-08
368,"[50, 0.7, 0.5]",1.3697969305368134e-08
369,"[10, 2.1, 0.2]",2.249688199970027e-08
370,"[10, 2.1, 0.3]",2.249688199970027e-08
371,"[10, 2.1, 0.4]",2.249688199970027e-08
372,"[10, 2.1, 0.1]",2.249688199970027e-08
373,"[10, 2.1, 0.6]",2.3310860446744897e-08
374,"[10, 2.1, 0.7]",2.3310860446744897e-08
375,"[10, 2.1, 0.8]",2.3310860446744897e-08
376,"[10, 2.1, 0.9]",2.3310860446744897e-08
377,"[10, 2.1, 0.5]",2.3704412234238317e-08
378,"[80, 0.5, 0.2]",2.3899719586846987e-08
379,"[80, 0.5, 0.1]",2.3899719586846987e-08
380,"[80, 0.5, 0.3]",2.3899719586846987e-08
381,"[80, 0.5, 0.4]",2.3899719586846987e-08
382,"[80, 0.5, 0.5]",2.3899719586846987e-08
383,"[80, 0.5, 0.6]",2.3899719586846987e-08
384,"[80, 0.5, 0.7]",2.3899719586846987e-08
385,"[80, 0.5, 0.8]",2.3899719586846987e-08
386,"[80, 0.5, 0.9]",2.3899719586846987e-08
387,"[60, 0.6, 0.1]",3.9208353694209304e-08
388,"[60, 0.6, 0.2]",3.9208353694209304e-08
389,"[60, 0.6, 0.4]",3.9208353694209304e-08
390,"[60, 0.6, 0.3]",3.9208353694209304e-08
391,"[60, 0.6, 0.5]",3.9796931311363214e-08
392,"[60, 0.6, 0.6]",4.1284613406814024e-08
393,"[60, 0.6, 0.7]",4.1284613406814024e-08
394,"[60, 0.6, 0.9]",4.1284613406814024e-08
395,"[60, 0.6, 0.8]",4.1284613406814024e-08
