,para,equity_curve
403,"[90, 4.8]",0.24000052818814455
4437,"[990, 3.2]",0.23987418465754262
490,"[110, 4.5]",0.23984738213800075
4299,"[960, 2.9]",0.23982545729227067
3502,"[780, 4.2]",0.2393503069653448
673,"[150, 4.8]",0.23869602400030998
3227,"[720, 3.7]",0.23860630703675015
3952,"[880, 4.2]",0.23837093591569622
1832,"[410, 3.7]",0.2382392631360761
1833,"[410, 3.8]",0.23795001460849022
1078,"[240, 4.8]",0.23785014652461264
4033,"[900, 3.3]",0.2375938559500898
3902,"[870, 3.7]",0.23735674606907617
4071,"[910, 2.6]",0.2372933966375768
2236,"[500, 3.6]",0.23612085403996716
1385,"[310, 4.0]",0.2357038549331955
1561,"[350, 3.6]",0.2356431538381893
3321,"[740, 4.1]",0.23545189805451794
4252,"[950, 2.7]",0.23542380287373293
1336,"[300, 3.6]",0.23483052975427074
3907,"[870, 4.2]",0.23466452103990168
3627,"[810, 3.2]",0.2341755246044494
894,"[200, 4.4]",0.23402341808521468
3800,"[850, 2.5]",0.23398702965929802
4404,"[980, 4.4]",0.2339421881996607
1110,"[250, 3.5]",0.2338630626433007
1472,"[330, 3.7]",0.23295352917860973
3997,"[890, 4.2]",0.23247339884555468
3547,"[790, 4.2]",0.2323958081469679
4158,"[930, 2.3]",0.2318977066939979
3811,"[850, 3.6]",0.23173003946407594
1516,"[340, 3.6]",0.23133496534928746
1033,"[230, 4.8]",0.23111715203253877
2951,"[660, 3.1]",0.23032724334604793
3092,"[690, 3.7]",0.23017186490278216
1302,"[290, 4.7]",0.22986542354862116
1079,"[240, 4.9]",0.22856715305614808
4212,"[940, 3.2]",0.22841147497900066
3722,"[830, 3.7]",0.22829447026777727
4043,"[900, 4.3]",0.22565813614786792
3712,"[830, 2.7]",0.22561817397325537
4383,"[980, 2.3]",0.22545177714489748
4346,"[970, 3.1]",0.22536998193552063
1068,"[240, 3.8]",0.2252942918467073
3592,"[800, 4.2]",0.22511076478983333
4199,"[940, 1.9]",0.22502350197305274
3847,"[860, 2.7]",0.22461236735388865
1292,"[290, 3.7]",0.2239872141725734
4133,"[920, 4.3]",0.22381618348156926
3896,"[870, 3.1]",0.22307066861095493
2103,"[470, 3.8]",0.22298000630503625
4178,"[930, 4.3]",0.22282151998058483
3768,"[840, 3.8]",0.22212815275113948
2281,"[510, 3.6]",0.2218170686035663
3981,"[890, 2.6]",0.2217929325104739
762,"[170, 4.7]",0.22149432364352567
1164,"[260, 4.4]",0.22118172947309075
445,"[100, 4.5]",0.22117363073965624
1380,"[310, 3.5]",0.22095383442357971
3637,"[810, 4.2]",0.22068646739481643
3638,"[810, 4.3]",0.22066311292186047
3401,"[760, 3.1]",0.22036836742461827
1650,"[370, 3.5]",0.21998057956942055
3856,"[860, 3.6]",0.2197696960485712
3709,"[830, 2.4]",0.2194048340507032
978,"[220, 3.8]",0.2193446390901707
1560,"[350, 3.5]",0.21849856667829679
4088,"[910, 4.3]",0.21848552325414652
3797,"[850, 2.2]",0.21834590508924587
2461,"[550, 3.6]",0.2182175893349493
1517,"[340, 3.7]",0.21761352439711645
4429,"[990, 2.4]",0.21653261795497283
354,"[80, 4.4]",0.21616127836342827
4210,"[940, 3.0]",0.21613611697489993
1342,"[300, 4.2]",0.21582116729345285
4204,"[940, 2.4]",0.21502086446851942
1209,"[270, 4.4]",0.21481727063995593
4070,"[910, 2.5]",0.21424482455467408
488,"[110, 4.3]",0.21420090622257604
627,"[140, 4.7]",0.21352455470963214
4223,"[940, 4.3]",0.21341519634248315
1300,"[290, 4.5]",0.21336886491246546
4162,"[930, 2.7]",0.213255816719037
805,"[180, 4.5]",0.21309866628313467
2326,"[520, 3.6]",0.2129504025047124
1168,"[260, 4.8]",0.21283189507515152
1169,"[260, 4.9]",0.21283189507515152
4116,"[920, 2.6]",0.21263084170297053
1834,"[410, 3.9]",0.21244954083838868
3713,"[830, 2.8]",0.2120350254446658
1436,"[320, 4.6]",0.21154713901989183
2007,"[450, 3.2]",0.21145692770444852
3929,"[880, 1.9]",0.2106213081843781
3766,"[840, 3.6]",0.21046214727072404
1473,"[330, 3.8]",0.20925276449710484
3356,"[750, 3.1]",0.20754405956732833
4257,"[950, 3.2]",0.20688790959699782
3446,"[770, 3.1]",0.20654843586611324
4430,"[990, 2.5]",0.20529259315063256
2052,"[460, 3.2]",0.20501001729276336
2638,"[590, 3.3]",0.2042442702260287
4270,"[950, 4.5]",0.20373745175900404
4342,"[970, 2.7]",0.20364109664793975
3715,"[830, 3.0]",0.2030344246868344
3231,"[720, 4.1]",0.2028513834904227
1877,"[420, 3.7]",0.20180455111339746
4268,"[950, 4.3]",0.20172296485576321
1201,"[270, 3.6]",0.20053842434613514
4405,"[980, 4.5]",0.20018956446540637
3754,"[840, 2.4]",0.20014184284264097
2373,"[530, 3.8]",0.19952165301699895
986,"[220, 4.6]",0.19915028903824708
1122,"[250, 4.7]",0.19863627966637054
4205,"[940, 2.5]",0.1985574700572359
4175,"[930, 4.0]",0.19852994516755867
4115,"[920, 2.5]",0.19842896467142168
893,"[200, 4.3]",0.19808299068086957
1788,"[400, 3.8]",0.1977543191942839
4244,"[950, 1.9]",0.1976949902086802
2590,"[580, 3.0]",0.19763490063576233
4340,"[970, 2.5]",0.19747757282145528
4294,"[960, 2.4]",0.19706167963519178
2681,"[600, 3.1]",0.1969165925135775
1515,"[340, 3.5]",0.19654335736173176
3806,"[850, 3.1]",0.1965268708834594
1123,"[250, 4.8]",0.1964414736147164
2059,"[460, 3.9]",0.19639555620268814
3767,"[840, 3.7]",0.19614640807268927
3805,"[850, 3.0]",0.19592328629253217
4339,"[970, 2.4]",0.19582133825243558
4176,"[930, 4.1]",0.1957208805644449
1301,"[290, 4.6]",0.19556028879598633
3804,"[850, 2.9]",0.19528803329201452
4315,"[960, 4.5]",0.19489062676414218
399,"[90, 4.4]",0.19459438160055084
3714,"[830, 2.9]",0.19405768163401144
2994,"[670, 2.9]",0.19338742732039002
2637,"[590, 3.2]",0.1931838134922017
3974,"[890, 1.9]",0.1923137819048309
3812,"[850, 3.7]",0.1922833479835307
4360,"[970, 4.5]",0.19178259351615945
3724,"[830, 3.9]",0.19033932944366025
4220,"[940, 4.0]",0.1901490808943789
2016,"[450, 4.1]",0.18967750450075876
4206,"[940, 2.6]",0.18966685738451122
4130,"[920, 4.0]",0.18934369330746714
807,"[180, 4.7]",0.18852386453390396
4421,"[990, 1.6]",0.18834925691298993
672,"[150, 4.7]",0.18801219633024638
444,"[100, 4.4]",0.1877589070844424
580,"[130, 4.5]",0.18769776141183347
4221,"[940, 4.1]",0.18745859985886515
3755,"[840, 2.5]",0.18719630366380693
4295,"[960, 2.5]",0.18678656734691634
3681,"[820, 4.1]",0.1867848288385251
4131,"[920, 4.1]",0.18666460796221196
1469,"[330, 3.4]",0.1865007846800901
1290,"[290, 3.5]",0.18638754143397182
3708,"[830, 2.3]",0.18503638841154976
4203,"[940, 2.3]",0.18499989297149855
942,"[210, 4.7]",0.1848262904200444
3270,"[730, 3.5]",0.18440213459440252
3904,"[870, 3.9]",0.18439761271907895
4384,"[980, 2.4]",0.18436463225009453
4297,"[960, 2.7]",0.18434803868552851
1341,"[300, 4.1]",0.18407401283925773
3456,"[770, 4.1]",0.1839645382461786
3716,"[830, 3.1]",0.18383199478662826
3949,"[880, 3.9]",0.18335612750864222
1966,"[440, 3.6]",0.1829387067335805
1346,"[300, 4.6]",0.1827076781949082
4338,"[970, 2.3]",0.18215231071182733
2371,"[530, 3.6]",0.18141425533622305
537,"[120, 4.7]",0.18100182419282648
4161,"[930, 2.6]",0.18096710892349596
2949,"[660, 2.9]",0.18080616243604822
1156,"[260, 3.6]",0.1800871540607353
4258,"[950, 3.3]",0.17998474890627034
4266,"[950, 4.1]",0.17993263366168272
980,"[220, 4.0]",0.1786697217826027
3892,"[870, 2.7]",0.17855705458577129
4401,"[980, 4.1]",0.1782190431319889
1386,"[310, 4.1]",0.17821157459826648
3487,"[780, 2.7]",0.1779830958404018
178,"[40, 4.8]",0.1776173788717187
4356,"[970, 4.1]",0.17709461070562194
3760,"[840, 3.0]",0.17683270253412045
4045,"[900, 4.5]",0.17669504905871125
3707,"[830, 2.2]",0.17662492121846732
1210,"[270, 4.5]",0.17643536771672835
3994,"[890, 3.9]",0.17585955458229793
3532,"[790, 2.7]",0.17565351540198734
359,"[80, 4.9]",0.1749868924841967
4293,"[960, 2.3]",0.17496134284181183
4255,"[950, 3.0]",0.17491032466108974
3544,"[790, 3.9]",0.17479046730259815
4449,"[990, 4.4]",0.17439803636228618
4160,"[930, 2.5]",0.17411819262788572
1246,"[280, 3.6]",0.17400329048581076
1213,"[270, 4.8]",0.1737996218437725
1121,"[250, 4.6]",0.1735580465510014
3683,"[820, 4.3]",0.1729001529552305
3491,"[780, 3.1]",0.17278821899942787
3041,"[680, 3.1]",0.17273483880897403
2098,"[470, 3.3]",0.1723940503552633
1514,"[340, 3.4]",0.1714595533665311
4385,"[980, 2.5]",0.17142243306699084
3769,"[840, 3.9]",0.17124191766745805
4250,"[950, 2.5]",0.1709461728951318
717,"[160, 4.7]",0.170595631212988
4311,"[960, 4.1]",0.16999509198846727
3710,"[830, 2.5]",0.16995894338494397
1518,"[340, 3.8]",0.16992141627384502
4180,"[930, 4.5]",0.16989574808975746
2417,"[540, 3.7]",0.1696286060314605
3950,"[880, 4.0]",0.1696046143550967
808,"[180, 4.8]",0.16934268869018146
1470,"[330, 3.5]",0.16881891961273077
4251,"[950, 2.6]",0.16852026806382533
3535,"[790, 3.0]",0.16804744730714935
3580,"[800, 3.0]",0.16804488384235564
1165,"[260, 4.5]",0.1680125581565668
3501,"[780, 4.1]",0.16775573276065933
3814,"[850, 3.9]",0.16757318255142856
4090,"[910, 4.5]",0.1673987236742912
2140,"[480, 3.0]",0.16697277396307514
3759,"[840, 2.9]",0.16668670439701466
2187,"[490, 3.2]",0.1663517300847782
3839,"[860, 1.9]",0.16606491845392288
1291,"[290, 3.6]",0.16598318911996038
3995,"[890, 4.0]",0.16580409040349414
4135,"[920, 4.5]",0.16520908646398655
3086,"[690, 3.1]",0.164442229514735
2905,"[650, 3.0]",0.16428623308950108
849,"[190, 4.4]",0.16412806297595475
4248,"[950, 2.3]",0.16408209493073303
1166,"[260, 4.6]",0.1640452583239954
2506,"[560, 3.6]",0.16354858658911672
1155,"[260, 3.5]",0.16319314938296622
4225,"[940, 4.5]",0.16270117171239618
3859,"[860, 3.9]",0.16233135969860238
3761,"[840, 3.1]",0.16216368710952303
1212,"[270, 4.7]",0.1621618344079593
1603,"[360, 3.3]",0.1619588189587436
3947,"[880, 3.7]",0.16154742893615023
2105,"[470, 4.0]",0.16130509326514186
3577,"[800, 2.7]",0.16075014066665042
979,"[220, 3.9]",0.16061014685052707
1067,"[240, 3.7]",0.16053277409942385
1211,"[270, 4.6]",0.16043893916998597
3039,"[680, 2.9]",0.16042416766894377
3445,"[770, 3.0]",0.1602604873196649
4085,"[910, 4.0]",0.1600531718738568
1744,"[390, 3.9]",0.15982339816769983
985,"[220, 4.5]",0.15881554008212184
3411,"[760, 4.1]",0.1583428156827837
400,"[90, 4.5]",0.1582513634167949
3802,"[850, 2.7]",0.15816227630630594
1255,"[280, 4.5]",0.15765239092311475
4303,"[960, 3.3]",0.15724123212478827
536,"[120, 4.6]",0.15671289287781986
443,"[100, 4.3]",0.15620136207256902
2635,"[590, 3.0]",0.15591580598212587
3545,"[790, 4.0]",0.15526971854971744
3536,"[790, 3.1]",0.15427799082908147
4289,"[960, 1.9]",0.1542438796089226
2950,"[660, 3.0]",0.15376650588745372
1922,"[430, 3.7]",0.1537611685835623
3672,"[820, 3.2]",0.15280946226327305
3818,"[850, 4.3]",0.15274330472852782
4446,"[990, 4.1]",0.15199769885438735
3589,"[800, 3.9]",0.15158611333948815
3982,"[890, 2.7]",0.15121131928659715
4027,"[900, 2.7]",0.15109288312857053
4389,"[980, 2.9]",0.15016980564787252
1428,"[320, 3.8]",0.14945618255852733
2006,"[450, 3.1]",0.14922395646030098
3757,"[840, 2.7]",0.14698635670083132
1200,"[270, 3.5]",0.14692236116792198
3721,"[830, 3.6]",0.1467927568939751
1427,"[320, 3.7]",0.14675207386842398
3937,"[880, 2.7]",0.14652198646091202
3623,"[810, 2.8]",0.14645713565644433
3531,"[790, 2.6]",0.1463905623472516
579,"[130, 4.4]",0.14627402633096231
3366,"[750, 4.1]",0.14585423518609017
2100,"[470, 3.5]",0.14497278052458215
24,"[10, 2.9]",0.14493923900215389
4172,"[930, 3.7]",0.14468099562430228
3663,"[820, 2.3]",0.1444920867587382
2013,"[450, 3.8]",0.14426588722952144
4300,"[960, 3.0]",0.1442548058016686
4087,"[910, 4.2]",0.1442341957305346
2726,"[610, 3.1]",0.14418321311750293
1167,"[260, 4.7]",0.14403622936796215
3905,"[870, 4.0]",0.1439015927330642
1425,"[320, 3.5]",0.14385806859628822
3576,"[800, 2.6]",0.1437260413798945
357,"[80, 4.7]",0.14354814362477405
3863,"[860, 4.3]",0.14323372404524662
1693,"[380, 3.3]",0.1431701154398544
3752,"[840, 2.2]",0.14262366376075794
2456,"[550, 3.1]",0.1426092418903302
4451,"[990, 4.6]",0.14192755115222375
3728,"[830, 4.3]",0.1416528664988075
353,"[80, 4.3]",0.1416515904411387
3490,"[780, 3.0]",0.14152027302350165
4334,"[970, 1.9]",0.14130395228064438
3488,"[780, 2.8]",0.14099984214427896
4345,"[970, 3.0]",0.14077753673478047
2188,"[490, 3.3]",0.14026073369743583
4179,"[930, 4.4]",0.1398691450085991
3953,"[880, 4.3]",0.13975238837418882
3998,"[890, 4.3]",0.13971744556687224
3908,"[870, 4.3]",0.13971248321127064
1382,"[310, 3.7]",0.13962906547750187
314,"[70, 4.9]",0.13961602999293293
311,"[70, 4.6]",0.13934578179520218
2143,"[480, 3.3]",0.13880401064743872
4358,"[970, 4.3]",0.1386582797214779
4431,"[990, 2.6]",0.13856609324244396
4402,"[980, 4.2]",0.1384626864251898
398,"[90, 4.3]",0.13841742442698046
3773,"[840, 4.3]",0.13814704688077503
3400,"[760, 3.0]",0.13760980063345077
3619,"[810, 2.4]",0.13696994671963983
4357,"[970, 4.2]",0.1357534545940939
1649,"[370, 3.4]",0.1348326245437482
3753,"[840, 2.3]",0.13474619989014086
1604,"[360, 3.4]",0.1347013428742225
1962,"[440, 3.2]",0.1342613522039825
1023,"[230, 3.8]",0.1338434545696192
4224,"[940, 4.4]",0.13207062395193014
3634,"[810, 3.9]",0.13183514668519578
130,"[30, 4.5]",0.1316048176556186
3081,"[690, 2.6]",0.13080593784941516
310,"[70, 4.5]",0.13054509003277276
4253,"[950, 2.8]",0.13040224867117217
4313,"[960, 4.3]",0.13009184798439638
3527,"[790, 2.2]",0.12999998317078035
442,"[100, 4.2]",0.12966099515090151
1243,"[280, 3.3]",0.12890095161328596
3726,"[830, 4.1]",0.12859833899111678
4355,"[970, 4.0]",0.12856482929693744
4433,"[990, 2.8]",0.12838278619216914
625,"[140, 4.5]",0.12715117910277052
1880,"[420, 4.0]",0.1259546696879427
534,"[120, 4.4]",0.12580142097709712
4217,"[940, 3.7]",0.12547395667998026
1692,"[380, 3.2]",0.1251957856922313
2061,"[460, 4.1]",0.12492983768249008
3534,"[790, 2.9]",0.12479701635047485
3621,"[810, 2.6]",0.1244476024889468
4269,"[950, 4.4]",0.12431849896560725
4310,"[960, 4.0]",0.12423347260786874
3794,"[850, 1.9]",0.12389656687216637
4296,"[960, 2.6]",0.123771155411073
1915,"[430, 3.0]",0.12363662097781349
4347,"[970, 3.2]",0.12332255477626165
3635,"[810, 4.0]",0.12271872281957477
2102,"[470, 3.7]",0.12248889581218465
3667,"[820, 2.7]",0.121524427020491
4154,"[930, 1.9]",0.12088537807266787
4015,"[900, 1.5]",0.1205337779600968
4041,"[900, 4.1]",0.12011006742715048
2682,"[600, 3.2]",0.12008369970535678
2995,"[670, 3.0]",0.11994939441508214
4341,"[970, 2.6]",0.11940886077314826
1153,"[260, 3.3]",0.11937080431906445
3771,"[840, 4.1]",0.11927035578151837
2099,"[470, 3.4]",0.11921232777383721
4262,"[950, 3.7]",0.11916513584304367
4037,"[900, 3.7]",0.11912372862899123
4040,"[900, 4.0]",0.11901511881196955
3668,"[820, 2.8]",0.118174347274438
4019,"[900, 1.9]",0.11799012426291723
3677,"[820, 3.7]",0.11796787039702696
4109,"[920, 1.9]",0.11791906727310981
3992,"[890, 3.7]",0.1176372860239631
3795,"[850, 2.0]",0.11735042999981161
2058,"[460, 3.8]",0.11730281078447696
1925,"[430, 4.0]",0.11701610872495394
3616,"[810, 2.1]",0.11675181169855328
4086,"[910, 4.1]",0.11629233218834925
4082,"[910, 3.7]",0.11607258778325136
4332,"[970, 1.7]",0.11498619859038217
1737,"[390, 3.2]",0.11486624006878604
1782,"[400, 3.2]",0.11449056264979633
4343,"[970, 2.8]",0.11446681509889117
671,"[150, 4.6]",0.11444960745372305
2768,"[620, 2.8]",0.11438528449120686
2185,"[490, 3.0]",0.11391949336076856
2545,"[570, 3.0]",0.11365457731831334
2060,"[460, 4.0]",0.11319468304390039
4288,"[960, 1.8]",0.11226986571623836
4390,"[980, 3.0]",0.1120589059470454
3084,"[690, 2.9]",0.11184531509996787
3126,"[700, 2.6]",0.1118100537724131
3680,"[820, 4.0]",0.11151614945159008
397,"[90, 4.2]",0.11083959480544582
3533,"[790, 2.8]",0.11003545899225729
2055,"[460, 3.5]",0.10981346519566142
3615,"[810, 2.0]",0.10963233112189945
3626,"[810, 3.1]",0.10876253001316033
4386,"[980, 2.6]",0.10874283517261353
4298,"[960, 2.8]",0.10870087849745598
4352,"[970, 3.7]",0.10848764886978045
2139,"[480, 2.9]",0.10798035626079891
3624,"[810, 2.9]",0.10751002805540581
3578,"[800, 2.8]",0.10744958769895155
224,"[50, 4.9]",0.10716332766063769
3813,"[850, 3.8]",0.10687309863348603
3171,"[710, 2.6]",0.10665062416316361
129,"[30, 4.4]",0.10653823301093825
716,"[160, 4.6]",0.1061161272251827
941,"[210, 4.6]",0.10581631329878596
4064,"[910, 1.9]",0.10578463667895323
4127,"[920, 3.7]",0.10569662724610844
4243,"[950, 1.8]",0.10543270194246247
3670,"[820, 3.0]",0.10525000700095073
2276,"[510, 3.1]",0.10517735541806716
4333,"[970, 1.8]",0.10491666408569135
1198,"[270, 3.3]",0.1043809228060565
3996,"[890, 4.1]",0.10434350961423831
3311,"[740, 3.1]",0.10429951157981329
3666,"[820, 2.6]",0.10361883437042597
4060,"[910, 1.5]",0.10350974809311789
4423,"[990, 1.8]",0.10347481689465172
3571,"[800, 2.1]",0.10336000804458506
535,"[120, 4.5]",0.10317757706940467
4397,"[980, 3.7]",0.10292562331488052
3951,"[880, 4.1]",0.10288502920021911
667,"[150, 4.2]",0.10284132769258222
670,"[150, 4.5]",0.10272407531324251
4314,"[960, 4.4]",0.10270291234628277
4265,"[950, 4.0]",0.10258665624514318
760,"[170, 4.5]",0.10210522687011656
2361,"[530, 2.6]",0.10195699421041719
2011,"[450, 3.6]",0.10190210475837382
4432,"[990, 2.7]",0.1018941475962324
3679,"[820, 3.9]",0.10177539604588752
3860,"[860, 4.0]",0.10146923650123155
2101,"[470, 3.6]",0.1013392859872184
4177,"[930, 4.2]",0.10131497889693175
848,"[190, 4.3]",0.10089973616546925
3579,"[800, 2.9]",0.10080727520603547
1968,"[440, 3.8]",0.10069257535624747
313,"[70, 4.8]",0.10016150239445475
177,"[40, 4.7]",0.09999928865670633
2014,"[450, 3.9]",0.09985905131127008
984,"[220, 4.4]",0.09985508717700041
936,"[210, 4.1]",0.09977979670283735
269,"[60, 4.9]",0.09975781520166106
2056,"[460, 3.6]",0.09927644788311103
4132,"[920, 4.2]",0.09897032964117937
4450,"[990, 4.5]",0.09882589805636445
4400,"[980, 4.0]",0.09787305124344503
1969,"[440, 3.9]",0.09704436127370497
4222,"[940, 4.2]",0.09703800654266925
3131,"[700, 3.1]",0.09700325276301085
3706,"[830, 2.1]",0.09684161159801356
2274,"[510, 2.9]",0.09645303291285896
2679,"[600, 2.9]",0.09635168291654166
1154,"[260, 3.4]",0.09614919126476017
3216,"[720, 2.6]",0.09606232452332979
4422,"[990, 1.7]",0.09577438609480607
3884,"[870, 1.9]",0.09543439484405089
4399,"[980, 3.9]",0.09527493721016116
4063,"[910, 1.8]",0.09506053519260502
2405,"[540, 2.5]",0.09488884702528955
3486,"[780, 2.6]",0.09477484548205059
803,"[180, 4.3]",0.09453545101998392
3581,"[800, 3.1]",0.0944159635440875
79,"[20, 3.9]",0.09438132029227177
2680,"[600, 3.0]",0.09380170082732936
4447,"[990, 4.2]",0.09343341370706625
4378,"[980, 1.8]",0.0934194200625157
2450,"[550, 2.5]",0.09305961013551535
3664,"[820, 2.4]",0.09304656669871757
1379,"[310, 3.4]",0.09297263280844306
4442,"[990, 3.7]",0.09278182328276545
4264,"[950, 3.9]",0.09270221833407093
4377,"[980, 1.7]",0.0924037265300811
3661,"[820, 2.1]",0.09232081117771915
4267,"[950, 4.2]",0.09213021836371965
3082,"[690, 2.7]",0.09192899161989938
2359,"[530, 2.4]",0.09177337263462698
2360,"[530, 2.5]",0.09176845402391992
312,"[70, 4.7]",0.09150884613503966
4173,"[930, 3.8]",0.09138587486868704
1335,"[300, 3.5]",0.09100645513590934
4403,"[980, 4.3]",0.09075888302598746
2725,"[610, 3.0]",0.09059165606692124
3671,"[820, 3.1]",0.09055173746631186
1648,"[370, 3.3]",0.08982033697333032
4302,"[960, 3.2]",0.08964856832169651
2411,"[540, 3.1]",0.08942704492680419
666,"[150, 4.1]",0.08931505915849287
3725,"[830, 4.0]",0.08848604938810378
4354,"[970, 3.9]",0.08843943787483449
3037,"[680, 2.7]",0.08841370205869435
2057,"[460, 3.7]",0.08781633751215251
3816,"[850, 4.1]",0.08704679031159698
4309,"[960, 3.9]",0.0866814420996685
4387,"[980, 2.7]",0.08667610042353877
933,"[210, 3.8]",0.08634371430116866
4388,"[980, 2.8]",0.08633784475656085
3861,"[860, 4.1]",0.08596443458983526
2012,"[450, 3.7]",0.08565700251565178
1109,"[250, 3.4]",0.08556979593994685
3770,"[840, 4.0]",0.08521136237983544
3705,"[830, 2.0]",0.08499722446533872
3489,"[780, 2.9]",0.08486833096813459
2769,"[620, 2.9]",0.08481076338932714
2316,"[520, 2.6]",0.08470983197782729
4312,"[960, 4.2]",0.08469577011760021
3620,"[810, 2.5]",0.08428195586794954
268,"[60, 4.8]",0.0839306187538487
3704,"[830, 1.9]",0.08338068912171978
2184,"[490, 2.9]",0.08261582387909441
3815,"[850, 4.0]",0.08252859050511281
3590,"[800, 4.0]",0.08243218819639939
3858,"[860, 3.8]",0.08214148537367148
761,"[170, 4.6]",0.0818847276343175
4444,"[990, 3.9]",0.08147541855007583
4445,"[990, 4.0]",0.08110681957921881
176,"[40, 4.6]",0.08100658232003988
3906,"[870, 4.1]",0.08096102335061055
2948,"[660, 2.8]",0.08086151919730326
1879,"[420, 3.9]",0.08051074967960763
3971,"[890, 1.6]",0.08004008673743594
487,"[110, 4.2]",0.07952200459610081
3660,"[820, 2.0]",0.0792284595937257
3751,"[840, 2.1]",0.07902930012687447
3622,"[810, 2.7]",0.07828405161551938
2095,"[470, 3.0]",0.07802104826147667
1289,"[290, 3.4]",0.07767035362398342
4287,"[960, 1.7]",0.07745187727414825
3669,"[820, 2.9]",0.07733682685417875
1916,"[430, 3.1]",0.07727947542197705
1871,"[420, 3.1]",0.07723884936878427
1022,"[230, 3.7]",0.07723769410323549
3266,"[730, 3.1]",0.07660998111638152
4218,"[940, 3.8]",0.07655266934146494
2403,"[540, 2.3]",0.07623350443550671
2050,"[460, 3.0]",0.07616180034860026
1959,"[440, 2.9]",0.07614143397150959
2315,"[520, 2.5]",0.07581161450631703
2229,"[500, 2.9]",0.07571155412711204
715,"[160, 4.5]",0.07562844225924298
3927,"[880, 1.7]",0.07550115718844141
4376,"[980, 1.6]",0.07438664012977159
3528,"[790, 2.3]",0.07375960825415222
2813,"[630, 2.8]",0.07331825574134236
575,"[130, 4.0]",0.07312883226567678
937,"[210, 4.2]",0.07292771914228689
3659,"[820, 1.9]",0.07257747239174325
4420,"[990, 1.5]",0.0721354525117026
4196,"[940, 1.6]",0.07212216060005738
2364,"[530, 2.9]",0.07200802600799626
624,"[140, 4.4]",0.07174592754600072
4129,"[920, 3.9]",0.07150756261370486
3750,"[840, 2.0]",0.07111556696702502
4108,"[920, 1.8]",0.07101486583709674
2993,"[670, 2.8]",0.07099423438881611
3665,"[820, 2.5]",0.07098860369392201
3972,"[890, 1.7]",0.07086328301141327
2500,"[560, 3.0]",0.07040306309117286
3903,"[870, 3.8]",0.070295614865912
4174,"[930, 3.9]",0.07028604654642086
892,"[200, 4.2]",0.07028199396110574
4263,"[950, 3.8]",0.07022125334675451
4448,"[990, 4.3]",0.06992691283530783
3040,"[680, 3.0]",0.06991442773871216
3882,"[870, 1.7]",0.06978965798620584
977,"[220, 3.7]",0.06966221755923155
2275,"[510, 3.0]",0.06964134971743507
668,"[150, 4.3]",0.06950600367313046
2320,"[520, 3.0]",0.06946123071250149
3948,"[880, 3.8]",0.06941259698757252
2404,"[540, 2.4]",0.0692798933337483
621,"[140, 4.1]",0.0691876862757212
2633,"[590, 2.8]",0.0688274627892874
3925,"[880, 1.5]",0.06871009466857293
1424,"[320, 3.4]",0.06849926621206602
4198,"[940, 1.8]",0.06843827236685243
4016,"[900, 1.6]",0.06839219515930796
2231,"[500, 3.1]",0.06838399565681474
3838,"[860, 1.8]",0.0680374801214149
934,"[210, 3.9]",0.06795345358682461
847,"[190, 4.2]",0.06788866709522892
2770,"[620, 3.0]",0.0677263630027951
3530,"[790, 2.5]",0.06764052314987312
1924,"[430, 3.9]",0.06734433501633483
3570,"[800, 2.0]",0.06715726372408858
4398,"[980, 3.8]",0.06701143006166392
267,"[60, 4.7]",0.06670315087077743
4153,"[930, 1.8]",0.06649180919060386
935,"[210, 4.0]",0.06639935011941535
665,"[150, 4.0]",0.06625526421139243
623,"[140, 4.3]",0.06618846166527224
4017,"[900, 1.7]",0.06604486722486104
4308,"[960, 3.8]",0.06566055932132597
309,"[70, 4.4]",0.06534687940598483
3221,"[720, 3.1]",0.06501577887023267
3614,"[810, 1.9]",0.06445001744715594
2366,"[530, 3.1]",0.06438594501025281
4307,"[960, 3.7]",0.06435124858828871
4038,"[900, 3.8]",0.06398152324948787
4353,"[970, 3.8]",0.06369015315219002
3993,"[890, 3.8]",0.06360577238811681
4039,"[900, 3.9]",0.06358526877623828
3443,"[770, 2.8]",0.06331494989225246
223,"[50, 4.8]",0.06322781440162656
3575,"[800, 2.5]",0.06319659594198353
4239,"[950, 1.4]",0.06288731930361244
4105,"[920, 1.5]",0.06255288327552741
802,"[180, 4.2]",0.06248686817278566
4149,"[930, 1.4]",0.062305198101230364
1970,"[440, 4.0]",0.06219887934462619
3837,"[860, 1.7]",0.06200766308370735
3617,"[810, 2.2]",0.06198575176688984
4106,"[920, 1.6]",0.06194546274083717
3355,"[750, 3.0]",0.06173780035395278
4128,"[920, 3.8]",0.061702626983876956
4219,"[940, 3.9]",0.061695506650067004
2015,"[450, 4.0]",0.06143207315137002
2406,"[540, 2.6]",0.06135415026458574
3618,"[810, 2.3]",0.06111147916846261
4151,"[930, 1.6]",0.06108905874927071
3749,"[840, 1.9]",0.06058874385199326
1967,"[440, 3.7]",0.06053241091747328
2319,"[520, 2.9]",0.060406741551481534
3261,"[730, 2.6]",0.06025422274718365
1065,"[240, 3.5]",0.05998815459464023
2455,"[550, 3.0]",0.05988554962038025
4083,"[910, 3.8]",0.05987884763084276
3176,"[710, 3.1]",0.05937513666601138
846,"[190, 4.1]",0.05924432578536364
4286,"[960, 1.6]",0.05892674415179057
