,para,equity_curve
4395,"[980, 3.5]",0.050869779025292584
1571,"[350, 4.6]",0.0503760146553932
2024,"[450, 4.9]",0.05030993427987316
4215,"[940, 3.5]",0.050208256202888504
1979,"[440, 4.9]",0.04963764670599858
2248,"[500, 4.8]",0.04944605980043704
3361,"[750, 3.6]",0.04928439019381038
4351,"[970, 3.6]",0.049056340207605166
1796,"[400, 4.6]",0.0490022471611239
3404,"[760, 3.4]",0.04900204904976674
2604,"[580, 4.4]",0.04879173984980005
1615,"[360, 4.5]",0.04840036577427084
1572,"[350, 4.7]",0.04813020796298862
3318,"[740, 3.8]",0.04776715027238771
2203,"[490, 4.8]",0.047326776802180164
1214,"[270, 4.9]",0.04729191132367623
4035,"[900, 3.5]",0.04690604326844345
3317,"[740, 3.7]",0.04681477497061514
3184,"[710, 3.9]",0.04680913023469862
4304,"[960, 3.4]",0.04588267106749351
3095,"[690, 4.0]",0.04566832241766185
2021,"[450, 4.6]",0.04507958074615258
1930,"[430, 4.5]",0.04470446727430023
3006,"[670, 4.1]",0.044583728750420354
4394,"[980, 3.4]",0.04397002759722036
3273,"[730, 3.8]",0.042809951009607036
2066,"[460, 4.6]",0.042787627604503074
3360,"[750, 3.5]",0.04252303925353052
4260,"[950, 3.5]",0.0423345155383727
1393,"[310, 4.8]",0.04157841265347507
2917,"[650, 4.2]",0.04154801798780091
1840,"[410, 4.5]",0.04149583296298888
2292,"[510, 4.7]",0.04097136930141648
4080,"[910, 3.5]",0.0403797639043003
1481,"[330, 4.6]",0.04020346691303742
1795,"[400, 4.5]",0.040091962020072286
131,"[30, 4.6]",0.0395129254487063
2603,"[580, 4.3]",0.03877362460831
3674,"[820, 3.4]",0.03869418986074544
1437,"[320, 4.7]",0.0380458220226314
3316,"[740, 3.6]",0.037418809120824285
3854,"[860, 3.4]",0.03697556353825045
3051,"[680, 4.1]",0.03687724406684486
1526,"[340, 4.6]",0.03662440862486513
2425,"[540, 4.5]",0.03645814795229169
3719,"[830, 3.4]",0.035989516730245065
2246,"[500, 4.6]",0.035767320306250024
4349,"[970, 3.4]",0.03574792487631731
2872,"[640, 4.2]",0.035035227123851355
2514,"[560, 4.4]",0.03475382983147887
1974,"[440, 4.4]",0.03462554695861885
2828,"[630, 4.3]",0.03452179306436783
2468,"[550, 4.3]",0.03415558760190124
2108,"[470, 4.3]",0.03408232994973361
2019,"[450, 4.4]",0.033863473140838735
2063,"[460, 4.3]",0.03374248981644649
2558,"[570, 4.3]",0.033703652205463515
3050,"[680, 4.0]",0.033585910476078604
2469,"[550, 4.4]",0.03204533889979298
1885,"[420, 4.5]",0.0318455216220942
1346,"[300, 4.6]",0.03142112695753441
3272,"[730, 3.7]",0.03131053569719884
2111,"[470, 4.6]",0.031089800515864952
3764,"[840, 3.4]",0.030743700087238375
1347,"[300, 4.7]",0.030476641770492106
2602,"[580, 4.2]",0.030138074411054473
1614,"[360, 4.4]",0.029984638236766944
1524,"[340, 4.4]",0.02994257009940416
2513,"[560, 4.3]",0.028724574798585326
2783,"[620, 4.3]",0.028487306163194136
2336,"[520, 4.6]",0.028292640424182523
2648,"[590, 4.3]",0.028173652898029505
1392,"[310, 4.7]",0.0279841621119712
1839,"[410, 4.4]",0.027918596369633907
1436,"[320, 4.6]",0.027745113539949268
1975,"[440, 4.5]",0.027313686390077876
4259,"[950, 3.4]",0.027134725601119358
1525,"[340, 4.5]",0.027118351902022445
2245,"[500, 4.5]",0.027013874964873168
2065,"[460, 4.5]",0.026453072417867637
2379,"[530, 4.4]",0.02642300374323243
179,"[40, 4.9]",0.02636410409946697
1570,"[350, 4.5]",0.02586626040071701
2424,"[540, 4.4]",0.02566956867708228
3271,"[730, 3.6]",0.025422391901556433
1257,"[280, 4.7]",0.02534821643216393
2017,"[450, 4.2]",0.025193162401410472
2156,"[480, 4.6]",0.025145682254070607
3944,"[880, 3.4]",0.025093923754135987
3228,"[720, 3.8]",0.024909460491530467
3899,"[870, 3.4]",0.024676404548574605
3809,"[850, 3.4]",0.024436406105382474
1480,"[330, 4.5]",0.024218384766904164
2557,"[570, 4.2]",0.024127894916029402
1749,"[390, 4.4]",0.023853072018261146
3315,"[740, 3.5]",0.023444570250772012
3628,"[810, 3.3]",0.02340739011981942
3493,"[780, 3.3]",0.023172901449310702
3139,"[700, 3.9]",0.023136797874699935
2291,"[510, 4.6]",0.02296908531617562
1169,"[260, 4.9]",0.022954645246491493
2201,"[490, 4.6]",0.02290589006588088
2423,"[540, 4.3]",0.022828327279356266
1883,"[420, 4.3]",0.022382602759813866
3183,"[710, 3.8]",0.02237989665504207
2380,"[530, 4.5]",0.022032283787615948
2020,"[450, 4.5]",0.021776957884872834
1973,"[440, 4.3]",0.02156191245380856
1794,"[400, 4.4]",0.021527617020321174
2018,"[450, 4.3]",0.02144319195612499
2688,"[600, 3.8]",0.02131411030933905
2155,"[480, 4.5]",0.021207065037113747
1704,"[380, 4.4]",0.02095294703502642
130,"[30, 4.5]",0.020602387635075076
3989,"[890, 3.4]",0.020069947325171335
1479,"[330, 4.4]",0.02002569453184069
3448,"[770, 3.3]",0.019985656380412813
2153,"[480, 4.3]",0.0193605592179756
1213,"[270, 4.8]",0.01929246119267226
2733,"[610, 3.8]",0.019038274302253397
3717,"[830, 3.2]",0.019033863255939556
1972,"[440, 4.2]",0.01896165184894871
3094,"[690, 3.9]",0.018956528529517586
2015,"[450, 4.0]",0.018939525506845835
2109,"[470, 4.4]",0.018784853539847032
1884,"[420, 4.4]",0.018611101308430543
4034,"[900, 3.4]",0.01817786661306352
1301,"[290, 4.6]",0.018014521320646636
2647,"[590, 4.2]",0.01786573810473992
1124,"[250, 4.9]",0.017825525502902003
1079,"[240, 4.9]",0.017697350635180888
1793,"[400, 4.3]",0.017619692602638994
1345,"[300, 4.5]",0.017532576233664617
2064,"[460, 4.4]",0.01734523133657204
2241,"[500, 4.1]",0.017048150430028646
2335,"[520, 4.5]",0.01652617559977841
79,"[20, 3.9]",0.016456578024854198
3583,"[800, 3.3]",0.016432759286596686
1391,"[310, 4.6]",0.01625754544543499
2062,"[460, 4.2]",0.016250217782562065
3673,"[820, 3.3]",0.015618603573059268
2110,"[470, 4.5]",0.015599033071913555
2106,"[470, 4.1]",0.015428509205177639
2105,"[470, 4.0]",0.015298591260849266
1569,"[350, 4.4]",0.015257138384585898
1929,"[430, 4.4]",0.015256633962968688
2290,"[510, 4.5]",0.015205918517376538
2286,"[510, 4.1]",0.015157376675052483
2107,"[470, 4.2]",0.01515008140589211
2643,"[590, 3.8]",0.014975995887983984
3762,"[840, 3.2]",0.01486848100199
2512,"[560, 4.2]",0.014817776135612328
24,"[10, 2.9]",0.014784053604143055
2198,"[490, 4.3]",0.014603253470788136
2061,"[460, 4.1]",0.014559347734533056
1212,"[270, 4.7]",0.014320861346884156
2285,"[510, 4.0]",0.014236190120395927
2150,"[480, 4.0]",0.014204067922139404
1927,"[430, 4.2]",0.014118218077123872
1034,"[230, 4.9]",0.014009062095927656
1256,"[280, 4.6]",0.0138652982989808
2692,"[600, 4.2]",0.013857898000706838
2154,"[480, 4.4]",0.013852974026318717
2737,"[610, 4.2]",0.013820669550798447
3538,"[790, 3.3]",0.013756976854014705
1748,"[390, 4.3]",0.013693892390044322
3227,"[720, 3.7]",0.013663477724729624
2016,"[450, 4.1]",0.013608447681614094
1168,"[260, 4.8]",0.013369906547507079
2556,"[570, 4.1]",0.01334844551058949
2511,"[560, 4.1]",0.013261879630882743
1300,"[290, 4.5]",0.013135502223973779
1166,"[260, 4.6]",0.013051638635332216
2331,"[520, 4.1]",0.012921274174503183
2334,"[520, 4.4]",0.012843202863952807
1838,"[410, 4.3]",0.012762112109486315
3359,"[750, 3.4]",0.012690026420103096
2377,"[530, 4.2]",0.012581199289192642
2421,"[540, 4.1]",0.012545294212037103
3807,"[850, 3.2]",0.012504513342511115
1658,"[370, 4.3]",0.012494289227755279
4032,"[900, 3.2]",0.012477779447218468
2200,"[490, 4.5]",0.012462235875948502
3270,"[730, 3.5]",0.01229637285948475
2240,"[500, 4.0]",0.012242630396396016
1836,"[410, 4.1]",0.012148370616114299
1703,"[380, 4.3]",0.012121641427184283
3763,"[840, 3.3]",0.012114380743138153
3988,"[890, 3.3]",0.01195884165354921
2466,"[550, 4.1]",0.011806242818550002
1881,"[420, 4.1]",0.01180121304844732
2599,"[580, 3.9]",0.01178709879961947
3718,"[830, 3.3]",0.011699919123529391
1077,"[240, 4.7]",0.011593356409444092
2289,"[510, 4.4]",0.01149860551830835
2376,"[530, 4.1]",0.011376221559072499
4079,"[910, 3.4]",0.011353820310546818
3005,"[670, 4.0]",0.011333710988295
2244,"[500, 4.4]",0.011309946487397585
1882,"[420, 4.2]",0.011187923797586687
4033,"[900, 3.3]",0.011155917001282474
4124,"[920, 3.4]",0.011098197414726401
2196,"[490, 4.1]",0.011039944029322605
1123,"[250, 4.8]",0.010882539684444534
2195,"[490, 4.0]",0.010871040093434058
2601,"[580, 4.1]",0.010561777846967057
2378,"[530, 4.3]",0.010538564681725713
2782,"[620, 4.2]",0.010454266899552677
2467,"[550, 4.2]",0.01044207522046108
1928,"[430, 4.3]",0.01031305200959128
1167,"[260, 4.7]",0.010288939567099548
2914,"[650, 3.9]",0.010281661292769185
2151,"[480, 4.1]",0.010276216513955865
2332,"[520, 4.2]",0.010272283004931609
3942,"[880, 3.2]",0.010263980537370234
2916,"[650, 4.1]",0.010250401804753286
2422,"[540, 4.2]",0.010229830044289661
2689,"[600, 3.9]",0.010212079534083946
3672,"[820, 3.2]",0.01013436915265866
2060,"[460, 4.0]",0.010075967994760444
3808,"[850, 3.3]",0.009997513812919
1255,"[280, 4.5]",0.009960840881843012
989,"[220, 4.9]",0.009952661114211371
129,"[30, 4.4]",0.009886440370766055
2199,"[490, 4.4]",0.009787979135134595
3049,"[680, 3.9]",0.009742941093202772
2961,"[660, 4.1]",0.009720910813193475
4078,"[910, 3.3]",0.009712850684166555
1434,"[320, 4.4]",0.009703134536842198
2375,"[530, 4.0]",0.009536221514524292
3004,"[670, 3.9]",0.009515010214471086
2600,"[580, 4.0]",0.009190325769303863
1078,"[240, 4.8]",0.009152495134514904
3627,"[810, 3.2]",0.009111561118220892
2152,"[480, 4.2]",0.009098939101260924
3314,"[740, 3.4]",0.009079980117070945
2242,"[500, 4.2]",0.008880761609767278
3943,"[880, 3.3]",0.008827522705152148
1971,"[440, 4.1]",0.008652186107227186
2330,"[520, 4.0]",0.008648551701302472
3852,"[860, 3.2]",0.008633545769826728
3403,"[760, 3.3]",0.008621217089570888
2104,"[470, 3.9]",0.008554162698168008
1792,"[400, 4.2]",0.008538602191097451
3898,"[870, 3.3]",0.008470860436397712
178,"[40, 4.8]",0.008439957156833749
2197,"[490, 4.2]",0.008429468568339682
3138,"[700, 3.8]",0.008424257941904767
4303,"[960, 3.3]",0.008404147458702129
2827,"[630, 4.2]",0.008365836082374166
1926,"[430, 4.1]",0.008352324678794928
1837,"[410, 4.2]",0.008314282619493142
2691,"[600, 4.1]",0.008264437726294436
2644,"[590, 3.9]",0.008254289976146299
1389,"[310, 4.4]",0.008241647178821178
2734,"[610, 3.9]",0.008231162555810868
1435,"[320, 4.5]",0.00820807009564015
2420,"[540, 4.0]",0.008135797361947474
2824,"[630, 3.9]",0.0081230332213623
2778,"[620, 3.8]",0.00806520345990796
2868,"[640, 3.8]",0.008043626704738306
1791,"[400, 4.1]",0.007990728168550561
1343,"[300, 4.3]",0.007974229559129718
4123,"[920, 3.3]",0.007969520386584111
3182,"[710, 3.7]",0.007958123984854489
3987,"[890, 3.2]",0.007899320811485687
1747,"[390, 4.2]",0.007895315956833494
4077,"[910, 3.2]",0.007819284395601749
2823,"[630, 3.8]",0.007635678535804678
1122,"[250, 4.7]",0.007466390055096499
2465,"[550, 4.0]",0.00743878461522516
1390,"[310, 4.5]",0.0073974451748032325
1388,"[310, 4.3]",0.007390894538632796
2243,"[500, 4.3]",0.007336422111460089
1745,"[390, 4.0]",0.007236109672117861
2736,"[610, 4.1]",0.007162434544061413
3897,"[870, 3.2]",0.007131747994429388
2959,"[660, 3.9]",0.007128174747651527
2287,"[510, 4.2]",0.007034575243969674
2869,"[640, 3.9]",0.007018207761700837
1746,"[390, 4.1]",0.007009941860826309
1299,"[290, 4.4]",0.006957460740333749
4348,"[970, 3.3]",0.0068907361089449205
2646,"[590, 4.1]",0.006857953330831167
1032,"[230, 4.7]",0.006852695506453271
1033,"[230, 4.8]",0.00684321293221779
1478,"[330, 4.3]",0.006839266679442003
2779,"[620, 3.9]",0.006798926521410198
1925,"[430, 4.0]",0.006716701430700141
1613,"[360, 4.3]",0.006659594075983324
2690,"[600, 4.0]",0.0066566559478293446
4169,"[930, 3.4]",0.006554838846835591
1344,"[300, 4.4]",0.006552805223464439
4214,"[940, 3.4]",0.006544720081343941
3358,"[750, 3.3]",0.006543909696327657
2598,"[580, 3.8]",0.006526371240753806
1342,"[300, 4.2]",0.0063893851853080086
2288,"[510, 4.3]",0.006308387929576259
899,"[200, 4.9]",0.006284857586961194
1254,"[280, 4.4]",0.006268474455107146
3853,"[860, 3.3]",0.006260775493347073
2871,"[640, 4.1]",0.006194616433878978
1121,"[250, 4.6]",0.006069848311702055
3225,"[720, 3.5]",0.006046668381810945
2333,"[520, 4.3]",0.006041532877122459
2732,"[610, 3.7]",0.006003698252991072
2555,"[570, 4.0]",0.005903971070921038
4393,"[980, 3.3]",0.005874236540709554
2915,"[650, 4.0]",0.005798757090030722
2960,"[660, 4.0]",0.005726581289017151
3226,"[720, 3.6]",0.005690300912277876
2149,"[480, 3.9]",0.005689473207013836
1702,"[380, 4.2]",0.005632593579003923
2687,"[600, 3.7]",0.005622140168549561
1835,"[410, 4.0]",0.005451497789145467
944,"[210, 4.9]",0.0054308584689243475
2059,"[460, 3.9]",0.005426694695917644
1970,"[440, 4.0]",0.005426044330576041
4122,"[920, 3.2]",0.005404132475509564
1523,"[340, 4.3]",0.0053544938362128855
3313,"[740, 3.3]",0.005309743240969401
2735,"[610, 4.0]",0.0052885928507522065
3582,"[800, 3.2]",0.005252407732160828
1790,"[400, 4.0]",0.005202828634685312
2826,"[630, 4.1]",0.005180817653019772
3003,"[670, 3.8]",0.0050596351624760715
4168,"[930, 3.3]",0.005024910202920609
1433,"[320, 4.3]",0.004999799895597862
3001,"[670, 3.6]",0.004984666922222034
1657,"[370, 4.2]",0.004885426284177813
1568,"[350, 4.3]",0.004845409628163416
2554,"[570, 3.9]",0.00469431511799745
1120,"[250, 4.5]",0.004681034467325326
2645,"[590, 4.0]",0.004663645458733566
2777,"[620, 3.7]",0.004563376963519227
988,"[220, 4.8]",0.00456152268995057
2781,"[620, 4.1]",0.004455356142282847
4438,"[990, 3.3]",0.004403093939616773
3002,"[670, 3.7]",0.004394142811733675
3137,"[700, 3.7]",0.00431229600721935
1298,"[290, 4.3]",0.004259018855383695
4436,"[990, 3.1]",0.004199686102264503
1387,"[310, 4.2]",0.004186398223417543
224,"[50, 4.9]",0.0041826826649956775
1076,"[240, 4.6]",0.004152945771716266
2284,"[510, 3.9]",0.004082251642483866
3047,"[680, 3.7]",0.004073697574540022
1880,"[420, 4.0]",0.004071394066950691
2864,"[640, 3.4]",0.0040669518466510245
3269,"[730, 3.4]",0.004066586877397608
2825,"[630, 4.0]",0.004055570344080036
1164,"[260, 4.4]",0.004031282218471686
1165,"[260, 4.5]",0.003978991335421655
4167,"[930, 3.2]",0.003947135384473835
3268,"[730, 3.3]",0.003945373336083448
2870,"[640, 4.0]",0.003872250709373654
1210,"[270, 4.5]",0.0038637222255648476
2510,"[560, 4.0]",0.0038357430604447807
2913,"[650, 3.8]",0.00382286059329938
1297,"[290, 4.2]",0.0038108960058003453
2239,"[500, 3.9]",0.0037940229363061777
3224,"[720, 3.4]",0.0037872446302558986
2192,"[490, 3.7]",0.0037300465109222575
2780,"[620, 4.0]",0.0037280546629471774
2329,"[520, 3.9]",0.0037164166941178254
3492,"[780, 3.2]",0.003705874089689966
1789,"[400, 3.9]",0.00370391771260937
2776,"[620, 3.6]",0.0036980452435200085
2282,"[510, 3.7]",0.003691368917776252
1211,"[270, 4.6]",0.003689005940376043
2238,"[500, 3.8]",0.0036593745966094792
4213,"[940, 3.3]",0.003632925912039233
3090,"[690, 3.5]",0.0036308517866184917
1744,"[390, 3.9]",0.0036038280409392436
2957,"[660, 3.7]",0.0036001691336524956
4258,"[950, 3.3]",0.0035785489238334255
2999,"[670, 3.4]",0.003569906136006622
2237,"[500, 3.7]",0.0035613766260940037
2958,"[660, 3.8]",0.0035350832310103606
4347,"[970, 3.2]",0.0034918851666308937
2283,"[510, 3.8]",0.00348106933800062
4212,"[940, 3.2]",0.0033986280389906236
2909,"[650, 3.4]",0.0033695653303161374
2866,"[640, 3.6]",0.003360209092771513
2014,"[450, 3.9]",0.0033226511969729772
3044,"[680, 3.4]",0.003305430780335021
3093,"[690, 3.8]",0.0033014895253291997
3092,"[690, 3.7]",0.003294040826579871
2954,"[660, 3.4]",0.003290842857166873
1924,"[430, 3.9]",0.0032747692196224893
2642,"[590, 3.7]",0.003239507510596021
4302,"[960, 3.2]",0.0031974055156726963
2193,"[490, 3.8]",0.003192225118454824
2419,"[540, 3.9]",0.0031602444352954204
1969,"[440, 3.9]",0.003159458210142809
2911,"[650, 3.6]",0.00314325891787455
2372,"[530, 3.7]",0.0031183309391647476
2912,"[650, 3.7]",0.003117541453723345
2373,"[530, 3.8]",0.0031114114835512604
1209,"[270, 4.4]",0.003091282481862227
943,"[210, 4.8]",0.0030610821480072277
3046,"[680, 3.6]",0.0030580588789989984
4391,"[980, 3.1]",0.003053826441376171
2686,"[600, 3.6]",0.003019140444458936
4346,"[970, 3.1]",0.0030017829054987226
3136,"[700, 3.6]",0.003000938288425353
2374,"[530, 3.9]",0.002998639925409359
1075,"[240, 4.5]",0.002985912755346405
2328,"[520, 3.8]",0.0029643341235516133
2058,"[460, 3.8]",0.002905179348336275
2148,"[480, 3.8]",0.002903503905324996
3048,"[680, 3.8]",0.002893648199950956
2956,"[660, 3.6]",0.002880861519606601
4392,"[980, 3.2]",0.002876016760071186
3135,"[700, 3.5]",0.0028677631985370923
3180,"[710, 3.5]",0.002810844084890835
2867,"[640, 3.7]",0.002777469047532416
2327,"[520, 3.7]",0.0027653282450518365
2194,"[490, 3.9]",0.002761885136490222
1832,"[410, 3.7]",0.002757139913218683
2819,"[630, 3.4]",0.0027434978252516874
3000,"[670, 3.5]",0.002741712674286587
3851,"[860, 3.1]",0.002732694739859956
3045,"[680, 3.5]",0.002722978865717514
3091,"[690, 3.6]",0.0026238934161178446
2822,"[630, 3.7]",0.0026100341780633703
1879,"[420, 3.9]",0.0025946530519467955
4257,"[950, 3.2]",0.0025936259550185716
2147,"[480, 3.7]",0.0025897630192636533
1253,"[280, 4.3]",0.002586092215119718
3985,"[890, 3.0]",0.002585050264423742
3537,"[790, 3.2]",0.0025774810751289863
2464,"[550, 3.9]",0.0025699383631479764
2012,"[450, 3.7]",0.002539412872526695
3896,"[870, 3.1]",0.002525165162182492
2013,"[450, 3.8]",0.0025166764546289246
2731,"[610, 3.6]",0.002460802008003264
4030,"[900, 3.0]",0.0024327499682830103
1701,"[380, 4.1]",0.0024306164999037616
3181,"[710, 3.6]",0.0024262119309580387
3716,"[830, 3.1]",0.0023626924200240056
3895,"[870, 3.0]",0.002355407438940538
4437,"[990, 3.2]",0.0023485013261020757
2553,"[570, 3.8]",0.0023170063047908097
3940,"[880, 3.0]",0.002306294209483299
2953,"[660, 3.3]",0.0023050537470984357
1833,"[410, 3.8]",0.0023046592471702427
1656,"[370, 4.1]",0.0022789043456477344
1074,"[240, 4.4]",0.002273692564568363
177,"[40, 4.7]",0.0022718795653732617
2103,"[470, 3.8]",0.002260504238903228
987,"[220, 4.7]",0.0022487989095186455
3941,"[880, 3.1]",0.0022481967130739667
1834,"[410, 3.9]",0.0022429438033229306
3805,"[850, 3.0]",0.0022274044641287525
2774,"[620, 3.4]",0.0022228817845468905
3179,"[710, 3.4]",0.0021674903640312116
2863,"[640, 3.3]",0.002166918020499562
3761,"[840, 3.1]",0.0021547645997577686
1653,"[370, 3.8]",0.0021477801911638037
2955,"[660, 3.5]",0.0021450591078254074
2509,"[560, 3.9]",0.0021431731949445084
1968,"[440, 3.8]",0.0021416748266585637
3581,"[800, 3.1]",0.0021407367501190423
2820,"[630, 3.5]",0.002140383492480909
1432,"[320, 4.2]",0.0021239162939250614
1031,"[230, 4.6]",0.002121536816783181
2821,"[630, 3.6]",0.0021075038576461296
2729,"[610, 3.4]",0.0020846406164408155
2908,"[650, 3.3]",0.0020748964860181503
4075,"[910, 3.0]",0.0020322825736644617
2596,"[580, 3.6]",0.002030171429851103
3133,"[700, 3.3]",0.002021147641399226
2371,"[530, 3.6]",0.002013795805996673
3669,"[820, 2.9]",0.002012171904631124
2910,"[650, 3.5]",0.001998806257917677
3134,"[700, 3.4]",0.0019781714174301685
3491,"[780, 3.1]",0.0019703714949404583
1612,"[360, 4.2]",0.001970270565673818
2773,"[620, 3.3]",0.0019325526903544693
3715,"[830, 3.0]",0.0019286120419541304
3671,"[820, 3.1]",0.0019276962164059127
3223,"[720, 3.3]",0.0019168393681661035
986,"[220, 4.6]",0.0019054635200779133
3536,"[790, 3.1]",0.0018903447271028826
1788,"[400, 3.8]",0.001885072167655538
3760,"[840, 3.0]",0.0018763733262339153
898,"[200, 4.8]",0.0018740390999051491
2463,"[550, 3.8]",0.0018670617145866996
3670,"[820, 3.0]",0.0018642737216497344
2641,"[590, 3.6]",0.00185909484485465
2597,"[580, 3.7]",0.0018553937670609364
2775,"[620, 3.5]",0.0018408185542945284
1700,"[380, 4.0]",0.0018156185928678036
4293,"[960, 2.3]",0.0017961210171806563
1654,"[370, 3.9]",0.0017887893605692264
2818,"[630, 3.3]",0.0017857307196231097
2865,"[640, 3.5]",0.0017850890780538615
1163,"[260, 4.3]",0.0017567217417993684
2418,"[540, 3.8]",0.0017516834525160604
4121,"[920, 3.1]",0.0017233220250320975
1699,"[380, 3.9]",0.0016970001341099564
1073,"[240, 4.3]",0.0016874015285975414
3089,"[690, 3.4]",0.001678720418267605
2998,"[670, 3.3]",0.0016615137776140453
2728,"[610, 3.3]",0.0016542896270806432
4429,"[990, 2.4]",0.0016457031545090064
1030,"[230, 4.5]",0.0016334111169823784
1787,"[400, 3.7]",0.0016275023179129924
2508,"[560, 3.8]",0.0016269849211725843
3626,"[810, 3.1]",0.0016156904960197094
1119,"[250, 4.4]",0.001599953195576164
3088,"[690, 3.3]",0.0015960037069863802
2417,"[540, 3.7]",0.001579439520137185
942,"[210, 4.7]",0.0015663424883705732
2551,"[570, 3.6]",0.001562250148081894
2280,"[510, 3.5]",0.001559876609832456
3986,"[890, 3.1]",0.0015428631893479418
2462,"[550, 3.7]",0.0015378887484130649
4384,"[980, 2.4]",0.0015048170777642986
2236,"[500, 3.6]",0.0014957598388671699
2057,"[460, 3.7]",0.0014417171838286948
3625,"[810, 3.0]",0.0014311480622228687
3806,"[850, 3.1]",0.0014298466236140127
3178,"[710, 3.3]",0.0014295360826792015
3447,"[770, 3.2]",0.001429422473594168
2370,"[530, 3.5]",0.0014213920729638316
3714,"[830, 2.9]",0.0014162344388270842
4301,"[960, 3.1]",0.0014041426012128962
4338,"[970, 2.3]",0.0014012146285678527
1967,"[440, 3.7]",0.0013962240565985416
4031,"[900, 3.1]",0.0013918781203247062
3850,"[860, 3.0]",0.0013901155647516484
4295,"[960, 2.5]",0.0013870489459819593
2325,"[520, 3.5]",0.0013853179473102733
3894,"[870, 2.9]",0.0013708841589763153
1923,"[430, 3.8]",0.0013475731397297223
3580,"[800, 3.0]",0.0013401282688121142
1876,"[420, 3.6]",0.0013384322230032893
2730,"[610, 3.5]",0.001337191934007036
4340,"[970, 2.5]",0.0013350946510128062
4433,"[990, 2.8]",0.0013255587356102183
4383,"[980, 2.3]",0.001317840875507078
4435,"[990, 3.0]",0.001310314873130732
1655,"[370, 4.0]",0.0012975772040228482
4076,"[910, 3.1]",0.0012888628902240325
1386,"[310, 4.1]",0.001286601215060313
1118,"[250, 4.3]",0.0012789335785362169
1609,"[360, 3.9]",0.0012771269097106711
1743,"[390, 3.8]",0.0012696359265366925
1341,"[300, 4.1]",0.0012163057270075577
4428,"[990, 2.3]",0.001211832205770797
2685,"[600, 3.5]",0.001204006933456235
1296,"[290, 4.1]",0.0012007607026557185
4343,"[970, 2.8]",0.0011952146644577722
3759,"[840, 2.9]",0.0011900919884688822
2415,"[540, 3.5]",0.0011893383549440907
2326,"[520, 3.6]",0.0011862547388122892
223,"[50, 4.8]",0.0011852220246101103
1252,"[280, 4.2]",0.0011749884382151363
4427,"[990, 2.2]",0.0011739038704377271
4339,"[970, 2.4]",0.0011647139131360689
4388,"[980, 2.8]",0.0011611174212562483
2281,"[510, 3.6]",0.0011497639644007939
1208,"[270, 4.3]",0.0011177198090518363
2593,"[580, 3.3]",0.001116873241235376
3622,"[810, 2.7]",0.0011080242351200011
3712,"[830, 2.7]",0.0010999617818629388
1567,"[350, 4.2]",0.0010936743800925525
2552,"[570, 3.7]",0.0010905402041163155
1477,"[330, 4.2]",0.0010755257988608999
128,"[30, 4.3]",0.0010740116080727982
3043,"[680, 3.3]",0.0010729168610923345
1878,"[420, 3.8]",0.0010721009378224745
3402,"[760, 3.2]",0.0010599624485099271
764,"[170, 4.9]",0.0010585341756030055
4166,"[930, 3.1]",0.0010475927526836309
1877,"[420, 3.7]",0.001047130377935214
3981,"[890, 2.6]",0.0010450788215794484
3623,"[810, 2.8]",0.001044309920078508
2507,"[560, 3.7]",0.0010366700621895018
4120,"[920, 3.0]",0.0010362746749232336
2461,"[550, 3.6]",0.0010340015955500811
854,"[190, 4.9]",0.0010298035413402816
4426,"[990, 2.1]",0.0010295171062442267
4300,"[960, 3.0]",0.0010272304542784546
3624,"[810, 2.9]",0.0010199651484710582
3401,"[760, 3.1]",0.001019045474167084
2102,"[470, 3.7]",0.0010160387876541946
2416,"[540, 3.6]",0.0010068743677252993
269,"[60, 4.9]",0.001006163351447639
3893,"[870, 2.8]",0.001004909942117973
2684,"[600, 3.4]",0.0009902018421702843
4027,"[900, 2.7]",0.0009891374014689106
1611,"[360, 4.1]",0.0009879413051921764
1698,"[380, 3.8]",0.0009844704872452369
4337,"[970, 2.2]",0.0009776579875986086
2550,"[570, 3.5]",0.0009765569062681543
2683,"[600, 3.3]",0.000967171293760059
3357,"[750, 3.2]",0.0009651656283646853
4117,"[920, 2.7]",0.0009649771026166517
4211,"[940, 3.1]",0.000964839658949475
4029,"[900, 2.9]",0.0009617500523025499
1430,"[320, 4.0]",0.0009601856338087371
3446,"[770, 3.1]",0.0009548638108317155
3578,"[800, 2.8]",0.0009499667494565296
176,"[40, 4.6]",0.0009326670916538656
3982,"[890, 2.7]",0.0009316850130377955
4294,"[960, 2.4]",0.0009270708609154975
3577,"[800, 2.7]",0.0009252675648876528
4299,"[960, 2.9]",0.0009207455505597482
2506,"[560, 3.6]",0.0009196678491655971
2235,"[500, 3.5]",0.0009194833855549753
3713,"[830, 2.8]",0.0009144697628425717
4026,"[900, 2.6]",0.0009102443510332783
2997,"[670, 3.2]",0.0009063940166302471
3442,"[770, 2.7]",0.0008931974831550237
3668,"[820, 2.8]",0.0008916120847842654
4256,"[950, 3.1]",0.0008769826967597722
3802,"[850, 2.7]",0.0008755256390832208
3665,"[820, 2.5]",0.0008710764712743552
1522,"[340, 4.2]",0.0008696836877125329
3758,"[840, 2.8]",0.0008684968831290996
3936,"[880, 2.6]",0.0008602143205474093
2191,"[490, 3.6]",0.0008587354846632489
3757,"[840, 2.7]",0.0008557021626750021
2638,"[590, 3.3]",0.00085218180275833
