,para,equity_curve
3339,"[750, 1.4]",1.081747655378193
4386,"[980, 2.6]",1.0802149672516361
1107,"[250, 3.2]",1.0792010838947759
3788,"[850, 1.3]",1.0788560769069953
4070,"[910, 2.5]",1.0787300638093809
3869,"[860, 4.9]",1.0785787442727859
3013,"[670, 4.8]",1.078200941520505
4336,"[970, 2.1]",1.0777115169181153
3296,"[740, 1.6]",1.0765495207835538
806,"[180, 4.6]",1.0699544231697318
4384,"[980, 2.4]",1.0651064077722179
4080,"[910, 3.5]",1.0646197665453931
4328,"[970, 1.3]",1.063045751625962
3966,"[890, 1.1]",1.0606860844248924
1251,"[280, 4.1]",1.0602740220497218
4327,"[970, 1.2]",1.0594857704963356
3386,"[760, 1.6]",1.0566291972787865
3987,"[890, 3.2]",1.0560408672951302
4339,"[970, 2.4]",1.0555121913550671
4025,"[900, 2.5]",1.0532849163637743
4414,"[990, 0.9]",1.053057036300476
3588,"[800, 3.8]",1.0516192316426494
3913,"[870, 4.8]",1.0489530508706928
1160,"[260, 4.0]",1.0487968157696088
3822,"[850, 4.7]",1.048622475966583
1161,"[260, 4.1]",1.0480965652899537
3681,"[820, 4.1]",1.0468582328045937
3636,"[810, 4.1]",1.0468582328045937
894,"[200, 4.4]",1.0466075776775106
4143,"[930, 0.8]",1.0438409508278335
3116,"[700, 1.6]",1.0426701893880181
4059,"[910, 1.4]",1.03966094896444
3410,"[760, 4.0]",1.0374603054532476
3503,"[780, 4.3]",1.0350150592121434
3638,"[810, 4.3]",1.0334814507894228
3683,"[820, 4.3]",1.0334814507894228
4287,"[960, 1.7]",1.0330509920397617
4125,"[920, 3.5]",1.0318672401998719
1570,"[350, 4.5]",1.0310815128182216
938,"[210, 4.3]",1.031080157783643
1750,"[390, 4.5]",1.029581067393174
4381,"[980, 2.1]",1.0272370858686501
4419,"[990, 1.4]",1.026605568747384
4113,"[920, 2.3]",1.0260361855937101
1249,"[280, 3.9]",1.0250713075818967
1660,"[370, 4.5]",1.0245214721625966
3462,"[770, 4.7]",1.0241054375550924
756,"[170, 4.1]",1.0240301975959283
4341,"[970, 2.6]",1.0208238104017155
3458,"[770, 4.3]",1.0188710577444047
3914,"[870, 4.9]",1.017196802822111
1468,"[330, 3.3]",1.01167278648415
3783,"[850, 0.8]",1.009194542269746
3610,"[810, 1.5]",1.0067789082718386
4416,"[990, 1.1]",1.0066421742178673
797,"[180, 3.7]",1.0041254649580285
4151,"[930, 1.6]",1.0038406701236269
4140,"[930, 0.5]",1.0024687323133148
4371,"[980, 1.1]",1.0024292692921435
4158,"[930, 2.3]",1.0018511907602263
3970,"[890, 1.5]",1.0016922591669843
4115,"[920, 2.5]",1.0012270871147038
4054,"[910, 0.9]",1.000007665232965
30,"[10, 3.5]",1.0
25,"[10, 3.0]",1.0
26,"[10, 3.1]",1.0
29,"[10, 3.4]",1.0
28,"[10, 3.3]",1.0
27,"[10, 3.2]",1.0
34,"[10, 3.9]",1.0
33,"[10, 3.8]",1.0
32,"[10, 3.7]",1.0
35,"[10, 4.0]",1.0
36,"[10, 4.1]",1.0
37,"[10, 4.2]",1.0
38,"[10, 4.3]",1.0
39,"[10, 4.4]",1.0
40,"[10, 4.5]",1.0
41,"[10, 4.6]",1.0
42,"[10, 4.7]",1.0
43,"[10, 4.8]",1.0
44,"[10, 4.9]",1.0
31,"[10, 3.6]",1.0
83,"[20, 4.3]",1.0
84,"[20, 4.4]",1.0
85,"[20, 4.5]",1.0
86,"[20, 4.6]",1.0
87,"[20, 4.7]",1.0
88,"[20, 4.8]",1.0
89,"[20, 4.9]",1.0
3611,"[810, 1.6]",0.9988749525555263
1615,"[360, 4.5]",0.9978437524889158
3431,"[770, 1.6]",0.9978262969170432
179,"[40, 4.9]",0.9971738783082382
1469,"[330, 3.4]",0.9956108791800333
4185,"[940, 0.5]",0.9948925211899863
2940,"[660, 2.0]",0.9944260476597154
1429,"[320, 3.9]",0.9942584246667082
4157,"[930, 2.2]",0.9940331896544998
3639,"[810, 4.4]",0.9939361459912646
3684,"[820, 4.4]",0.9939361459912646
3540,"[790, 3.5]",0.9935084116021566
3327,"[740, 4.7]",0.9915161675287584
892,"[200, 4.2]",0.9905738890119733
1331,"[300, 3.1]",0.9885453775404016
3592,"[800, 4.2]",0.9880838900439057
4280,"[960, 1.0]",0.9865800548432908
3416,"[760, 4.6]",0.9849527279006979
1287,"[290, 3.2]",0.9841210621991973
2096,"[470, 3.1]",0.9823953561016934
3378,"[760, 0.8]",0.9818814564239213
3194,"[710, 4.9]",0.9817468985266082
3075,"[690, 2.0]",0.9805144649495806
3371,"[750, 4.6]",0.9802384465517786
177,"[40, 4.7]",0.9799562702354326
4369,"[980, 0.9]",0.9796774340608654
3760,"[840, 3.0]",0.9768507626259129
1427,"[320, 3.7]",0.9758872603274663
4150,"[930, 1.5]",0.9749641709208771
4373,"[980, 1.3]",0.9741378155586778
3544,"[790, 3.9]",0.9725703055108379
2877,"[640, 4.7]",0.9723070301845387
4056,"[910, 1.1]",0.9709198293303147
3551,"[790, 4.6]",0.9700283522767652
4050,"[910, 0.5]",0.9696146295638257
898,"[200, 4.8]",0.9680387158284829
3325,"[740, 4.5]",0.9678455124015914
4194,"[940, 1.4]",0.9669402664936386
717,"[160, 4.7]",0.9665846260786694
3728,"[830, 4.3]",0.9649806699070135
3729,"[830, 4.4]",0.9649806699070135
3501,"[780, 4.1]",0.9612612955776331
3990,"[890, 3.5]",0.9610743583973533
3294,"[740, 1.4]",0.9588248315261031
2456,"[550, 3.1]",0.9587259343192557
4106,"[920, 1.6]",0.9584874528602633
4160,"[930, 2.5]",0.9528386351182089
934,"[210, 3.9]",0.9516187850895593
3805,"[850, 3.0]",0.950357146631658
3633,"[810, 3.8]",0.9494728419027261
1164,"[260, 4.4]",0.94907118397247
3925,"[880, 1.5]",0.9488510686350096
4426,"[990, 2.1]",0.9487682074595116
3873,"[870, 0.8]",0.9487287908684714
4365,"[980, 0.5]",0.9474620002432763
4239,"[950, 1.4]",0.9468844470725394
3828,"[860, 0.8]",0.9460574461132252
3832,"[860, 1.2]",0.9457223061870955
4196,"[940, 1.6]",0.9456559423513554
1431,"[320, 4.1]",0.9442742992746471
1933,"[430, 4.8]",0.9414826819075124
1978,"[440, 4.8]",0.9414826819075124
3513,"[790, 0.8]",0.9386352718864994
4035,"[900, 3.5]",0.9379551470396219
1436,"[320, 4.6]",0.936236814088855
3297,"[740, 1.7]",0.9361839321792976
3115,"[700, 1.5]",0.9359950990691799
803,"[180, 4.3]",0.9347860896961186
3502,"[780, 4.2]",0.9341600366014147
2895,"[650, 2.0]",0.9331865792170199
1243,"[280, 3.3]",0.9325019869235818
893,"[200, 4.3]",0.9324014817626962
3726,"[830, 4.1]",0.9318748755141961
3738,"[840, 0.8]",0.9303701493629162
1376,"[310, 3.1]",0.9298521752036287
3850,"[860, 3.0]",0.9287734944738972
763,"[170, 4.8]",0.9287642274533048
3418,"[760, 4.8]",0.928518253658482
4170,"[930, 3.5]",0.9285083402298971
4370,"[980, 1.0]",0.926584434903963
4195,"[940, 1.5]",0.9260415691512635
4107,"[920, 1.7]",0.9243400204044552
3373,"[750, 4.8]",0.9240740847543722
533,"[120, 4.3]",0.9229306113408039
4376,"[980, 1.6]",0.9196136927898036
3880,"[870, 1.5]",0.9191090180805955
4017,"[900, 1.7]",0.9186712202353298
4278,"[960, 0.8]",0.91762086380777
3969,"[890, 1.4]",0.9174272297825674
3766,"[840, 3.6]",0.9168616239180636
1421,"[320, 3.1]",0.9155801123066543
2985,"[670, 2.0]",0.9149116147515526
4418,"[990, 1.3]",0.9113184221583988
1523,"[340, 4.3]",0.9102104581554211
4320,"[970, 0.5]",0.9094110523239644
3423,"[770, 0.8]",0.9091253165511444
1613,"[360, 4.3]",0.9083852771001416
134,"[30, 4.9]",0.9080066154884356
1342,"[300, 4.2]",0.907771820369055
4415,"[990, 1.0]",0.9076110585611895
3655,"[820, 1.5]",0.9068865882765493
3165,"[710, 2.0]",0.9065770482928743
3731,"[830, 4.6]",0.9061695978397052
3687,"[820, 4.7]",0.9056578261643407
761,"[170, 4.6]",0.9050324086369402
1209,"[270, 4.4]",0.9034765488433446
3972,"[890, 1.7]",0.9033961346662298
1478,"[330, 4.3]",0.9029659441702752
1432,"[320, 4.2]",0.9018060670014199
3589,"[800, 3.9]",0.9017587633731283
4152,"[930, 1.7]",0.8982827829935949
3834,"[860, 1.4]",0.8980432440572781
2474,"[550, 4.9]",0.8971916815283921
4197,"[940, 1.7]",0.8945351055100885
1203,"[270, 3.8]",0.8936723935139492
3626,"[810, 3.1]",0.8935481944838338
1246,"[280, 3.6]",0.8916468109323984
2204,"[490, 4.9]",0.8915449719480549
2203,"[490, 4.8]",0.8915449719480549
1569,"[350, 4.4]",0.8908741431702084
4202,"[940, 2.2]",0.8902489080702849
4413,"[990, 0.8]",0.8900944419678455
4101,"[920, 1.1]",0.8891933040837285
1207,"[270, 4.2]",0.8891706119226989
4099,"[920, 0.9]",0.8867373957897196
1840,"[410, 4.5]",0.8861977445444933
1839,"[410, 4.4]",0.8861977445444933
3391,"[760, 2.1]",0.8861420807752277
1518,"[340, 3.8]",0.8859634258928551
3553,"[790, 4.8]",0.8858245060438888
4011,"[900, 1.1]",0.8843008901997684
3043,"[680, 3.3]",0.8841160895992182
3344,"[750, 1.9]",0.8829524608431601
4410,"[990, 0.5]",0.8814467861684173
2249,"[500, 4.9]",0.8804215983010201
2294,"[510, 4.9]",0.8804215983010201
3732,"[830, 4.7]",0.8792740854866511
82,"[20, 4.2]",0.8789216393944427
1706,"[380, 4.6]",0.8780549070466303
1023,"[230, 3.8]",0.8769184182959998
3455,"[770, 4.0]",0.8760055335981429
2564,"[570, 4.9]",0.875526337474557
1343,"[300, 4.3]",0.8741759134517576
1965,"[440, 3.5]",0.8727370133169159
3388,"[760, 1.8]",0.8704512172637078
1248,"[280, 3.8]",0.8697264028189272
847,"[190, 4.2]",0.8696486982294063
4284,"[960, 1.4]",0.8688418340102729
3301,"[740, 2.1]",0.8687309983727723
928,"[210, 3.3]",0.8685843881570209
3565,"[800, 1.5]",0.8682166001992345
3413,"[760, 4.3]",0.8681621300375199
1337,"[300, 3.7]",0.8679052728352331
4367,"[980, 0.7]",0.8673326498583193
1202,"[270, 3.7]",0.8658655527306056
3637,"[810, 4.2]",0.8648497142945211
1472,"[330, 3.7]",0.8643295034149815
3979,"[890, 2.4]",0.863778962912965
716,"[160, 4.6]",0.8623618065747881
1387,"[310, 4.2]",0.8615351438866742
4372,"[980, 1.2]",0.8610426131938
3326,"[740, 4.6]",0.8570817604520771
1389,"[310, 4.4]",0.8561070967346264
4240,"[950, 1.5]",0.8538122278008163
2141,"[480, 3.1]",0.8520702843107083
1344,"[300, 4.4]",0.8516816399014607
3429,"[770, 1.4]",0.8514243672995596
3058,"[680, 4.8]",0.8513376346250187
939,"[210, 4.4]",0.850570362257437
1424,"[320, 3.4]",0.8498591873979057
1162,"[260, 4.2]",0.8487780189296622
1475,"[330, 4.0]",0.8485089557723994
1471,"[330, 3.6]",0.8477629157497893
3558,"[800, 0.8]",0.8470216995885751
4016,"[900, 1.6]",0.8469238320570851
133,"[30, 4.8]",0.8458535284014331
1888,"[420, 4.8]",0.8455257220996353
3461,"[770, 4.6]",0.8453903775437691
1208,"[270, 4.3]",0.8397163084692361
4421,"[990, 1.6]",0.8384245399174405
1425,"[320, 3.5]",0.8365277689132873
1692,"[380, 3.2]",0.8361555060920383
4241,"[950, 1.6]",0.8342448529866002
1380,"[310, 3.5]",0.8334522495050913
1332,"[300, 3.2]",0.8328099394519815
3384,"[760, 1.4]",0.8322213209702131
713,"[160, 4.3]",0.8311596782680316
3688,"[820, 4.8]",0.8278513543388706
3643,"[810, 4.8]",0.8278513543388706
3506,"[780, 4.6]",0.8259248662676398
4203,"[940, 2.3]",0.8240703778326984
4368,"[980, 0.8]",0.8233461125333723
2980,"[670, 1.5]",0.8233021420577394
1794,"[400, 4.4]",0.822685606474586
132,"[30, 4.7]",0.8226247914571536
3699,"[830, 1.4]",0.8213896947118934
3879,"[870, 1.4]",0.8208768184605378
1476,"[330, 4.1]",0.8196741036936375
935,"[210, 4.0]",0.8195515798808679
4417,"[990, 1.2]",0.8173444605040362
4153,"[930, 1.8]",0.8171319365707996
850,"[190, 4.5]",0.8164463941388632
4248,"[950, 2.3]",0.8159770984289457
1828,"[410, 3.3]",0.8147548628769907
1795,"[400, 4.5]",0.8140854126592746
2339,"[520, 4.9]",0.81349205410922
4332,"[970, 1.7]",0.8121231870751567
4187,"[940, 0.7]",0.8117806514120651
4014,"[900, 1.4]",0.8104736986732657
753,"[170, 3.8]",0.8104067213798528
2383,"[530, 4.8]",0.8088349556129296
3744,"[840, 1.4]",0.808268022437917
3328,"[740, 4.8]",0.8079738620082592
1749,"[390, 4.4]",0.8078312472795935
4326,"[970, 1.1]",0.8078225947134283
3495,"[780, 3.5]",0.8071357402973631
2384,"[530, 4.9]",0.8061855344743143
1838,"[410, 4.3]",0.8043506449753415
1339,"[300, 3.9]",0.8042431903615244
3733,"[830, 4.8]",0.8037342818402452
3608,"[810, 1.3]",0.80350501684666
3161,"[710, 1.6]",0.8031825878375386
3896,"[870, 3.1]",0.8022228129334168
1434,"[320, 4.4]",0.8003233936675429
3419,"[760, 4.9]",0.7984634488651281
4024,"[900, 2.4]",0.798161714454318
3476,"[780, 1.6]",0.7970150382699223
1338,"[300, 3.8]",0.7966646287367918
4015,"[900, 1.5]",0.7955078762861911
3383,"[760, 1.3]",0.7952809964027863
3700,"[830, 1.5]",0.7951865158277661
2890,"[650, 1.5]",0.7945741775517068
1201,"[270, 3.6]",0.7939710514260669
1479,"[330, 4.4]",0.7922406349601334
3298,"[740, 1.8]",0.7892070378445514
3757,"[840, 2.7]",0.7885629055122233
1435,"[320, 4.5]",0.7884085611840923
888,"[200, 3.8]",0.7843764520829707
1252,"[280, 4.2]",0.7837515830462948
1568,"[350, 4.3]",0.782972092538699
3682,"[820, 4.2]",0.7829473487947796
3559,"[800, 0.9]",0.7820320137148145
1064,"[240, 3.4]",0.7813786378843304
2619,"[590, 1.4]",0.7808301970603789
4053,"[910, 0.8]",0.7805507897757598
3941,"[880, 3.1]",0.7805006464904416
1929,"[430, 4.4]",0.7791771315957047
2010,"[450, 3.5]",0.7787743042350362
3478,"[780, 1.8]",0.7775105819448667
131,"[30, 4.6]",0.7772541863335418
3566,"[800, 1.6]",0.7769342786779015
3521,"[790, 1.6]",0.7758702437924573
3323,"[740, 4.3]",0.7733970549795846
809,"[180, 4.9]",0.7730388964133119
1388,"[310, 4.3]",0.7729472907648228
1524,"[340, 4.4]",0.7728407058442767
3428,"[770, 1.3]",0.7724398558137943
2248,"[500, 4.8]",0.7713200821706064
2293,"[510, 4.8]",0.7703042564768403
3499,"[780, 3.9]",0.7702208754322122
1884,"[420, 4.4]",0.770132450910427
1883,"[420, 4.3]",0.770132450910427
3745,"[840, 1.5]",0.7697149295367366
3723,"[830, 3.8]",0.7695652445624614
1974,"[440, 4.4]",0.769097338767172
1297,"[290, 4.2]",0.7688387212185964
3802,"[850, 2.7]",0.7680483660904821
973,"[220, 3.3]",0.7663052228398182
3895,"[870, 3.0]",0.766023633595261
3892,"[870, 2.7]",0.7652332916049089
81,"[20, 4.1]",0.7651868958684683
3789,"[850, 1.4]",0.7646325635373329
3475,"[780, 1.5]",0.763433414980155
3734,"[830, 4.9]",0.7632484146420578
3940,"[880, 3.0]",0.7615161021779963
3463,"[770, 4.8]",0.7611673955450488
3508,"[780, 4.8]",0.7611673955450488
1704,"[380, 4.4]",0.7611205354775681
1930,"[430, 4.5]",0.7605350322474232
3727,"[830, 4.2]",0.7601384255810605
1382,"[310, 3.7]",0.7600120514071268
3790,"[850, 1.5]",0.7598128914895541
4069,"[910, 2.4]",0.7566617437071275
3468,"[780, 0.8]",0.7565824857569843
1377,"[310, 3.2]",0.7563792346680233
807,"[180, 4.7]",0.7558597248472214
3554,"[790, 4.9]",0.7555844453874807
4325,"[970, 1.0]",0.7553801119610102
3014,"[670, 4.9]",0.7550894923357083
3507,"[780, 4.7]",0.7549683769836302
3522,"[790, 1.7]",0.7549356354825356
3609,"[810, 1.4]",0.7542515854608635
3937,"[880, 2.7]",0.7529838597490841
1885,"[420, 4.5]",0.7517067488729376
852,"[190, 4.7]",0.750752626353835
1975,"[440, 4.5]",0.7506964021682812
4114,"[920, 2.4]",0.7489608636577391
3847,"[860, 2.7]",0.7483715082778761
1294,"[290, 3.9]",0.746817762415132
1513,"[340, 3.3]",0.7465120953072937
929,"[210, 3.4]",0.744659080784757
3299,"[740, 1.9]",0.7438001269642706
3279,"[730, 4.4]",0.7437813817865443
1784,"[400, 3.4]",0.7437581695434423
3779,"[840, 4.9]",0.7432174274377584
3778,"[840, 4.8]",0.7432174274377584
3405,"[760, 3.5]",0.7425581218207017
3746,"[840, 1.6]",0.741949738235583
1659,"[370, 4.4]",0.7417242857085015
1931,"[430, 4.6]",0.7408415373091566
881,"[200, 3.1]",0.7407032942549128
4198,"[940, 1.8]",0.7404126688861237
1253,"[280, 4.3]",0.7401605240297469
3877,"[870, 1.2]",0.7401481754320933
3482,"[780, 2.2]",0.7376882757648452
1067,"[240, 3.7]",0.7349816317554652
4329,"[970, 1.4]",0.7346086506279179
2489,"[560, 1.9]",0.7342592146576089
3647,"[820, 0.7]",0.7332029194036509
1298,"[290, 4.3]",0.7329511099563646
1886,"[420, 4.6]",0.732241855835407
3477,"[780, 1.7]",0.7318126552551617
2534,"[570, 1.9]",0.7317916708173439
4230,"[950, 0.5]",0.7312626727101617
2519,"[560, 4.9]",0.7304976811252968
2575,"[580, 1.5]",0.7281429919328684
2429,"[540, 4.9]",0.7278242680433408
2428,"[540, 4.8]",0.7278242680433408
1163,"[260, 4.3]",0.7277483034109131
1285,"[290, 3.0]",0.7263792987715834
1018,"[230, 3.3]",0.7257458123649886
532,"[120, 4.2]",0.7257382157693129
3976,"[890, 2.1]",0.7254178479832012
3561,"[800, 1.1]",0.7242022601280315
1292,"[290, 3.7]",0.7221286812141416
4010,"[900, 1.0]",0.7215672398281071
1255,"[280, 4.5]",0.7213267560080877
3653,"[820, 1.3]",0.7200307225415989
1614,"[360, 4.4]",0.7197315982164103
3514,"[790, 0.9]",0.7196509749348524
4188,"[940, 0.8]",0.7196091539183719
3520,"[790, 1.5]",0.7166027032197406
3379,"[760, 0.9]",0.7157676074319622
844,"[190, 3.9]",0.7150163445899159
576,"[130, 4.1]",0.7150057619668644
3971,"[890, 1.6]",0.7147395765563662
711,"[160, 4.1]",0.7139597609270165
3823,"[850, 4.8]",0.7128129125134471
1480,"[330, 4.5]",0.7114022822385424
808,"[180, 4.8]",0.711086014148722
4146,"[930, 1.1]",0.7102183781089402
3340,"[750, 1.5]",0.7099478757014431
3557,"[800, 0.7]",0.708980874866775
3625,"[810, 3.0]",0.7088167687975999
3132,"[700, 3.2]",0.7068083540945503
1564,"[350, 3.9]",0.7066484306875416
1426,"[320, 3.6]",0.7042836294993258
2546,"[570, 3.1]",0.7030495890382974
978,"[220, 3.8]",0.7020282407819406
3835,"[860, 1.5]",0.700578518823719
3360,"[750, 3.5]",0.7001966208518873
2019,"[450, 4.4]",0.6989452097628156
4191,"[940, 1.1]",0.6972575922822299
885,"[200, 3.5]",0.6947463730215591
762,"[170, 4.7]",0.6946634848600481
796,"[180, 3.6]",0.6943593958652848
2800,"[630, 1.5]",0.6939532790060075
3134,"[700, 3.4]",0.6936147742130492
1647,"[370, 3.2]",0.6928039970573711
1433,"[320, 4.3]",0.6927698699615241
3924,"[880, 1.4]",0.6927399077445863
805,"[180, 4.5]",0.6918629792847847
3967,"[890, 1.2]",0.6915524303943443
3512,"[790, 0.7]",0.6911481575243609
4246,"[950, 2.1]",0.6901113661671621
3973,"[890, 1.8]",0.6898561109643041
2411,"[540, 3.1]",0.689582141897987
2923,"[650, 4.8]",0.6891486310139777
3606,"[810, 1.1]",0.6877651679819347
3963,"[890, 0.8]",0.687496571384829
1110,"[250, 3.5]",0.6874271030966645
4018,"[900, 1.8]",0.6865313215277938
2579,"[580, 1.9]",0.6863700750928113
2998,"[670, 3.3]",0.68578706663202
3646,"[820, 0.6]",0.6853458432346167
2664,"[600, 1.4]",0.684785997571949
4322,"[970, 0.7]",0.6845145549323418
3457,"[770, 4.2]",0.683998470308681
4277,"[960, 0.7]",0.682905721978289
2968,"[660, 4.8]",0.6816160355669171
4374,"[980, 1.4]",0.6811118543251387
3556,"[800, 0.6]",0.6806715072104038
3347,"[750, 2.2]",0.6800845617132181
750,"[170, 3.5]",0.6800672068653301
4233,"[950, 0.8]",0.6799336075027623
925,"[210, 3.0]",0.6796266503417503
848,"[190, 4.3]",0.679143724453061
1520,"[340, 4.0]",0.6789111541191478
3670,"[820, 3.0]",0.6787171276298204
3437,"[770, 2.2]",0.6775840294415413
1525,"[340, 4.5]",0.6774840702436666
3656,"[820, 1.6]",0.6771931408379772
3206,"[720, 1.6]",0.6767895742196787
972,"[220, 3.2]",0.6766452306182693
1470,"[330, 3.5]",0.6754749001791025
3692,"[830, 0.7]",0.6717843413362361
970,"[220, 3.0]",0.6704240888029833
4375,"[980, 1.5]",0.6699894141719581
3389,"[760, 1.9]",0.6694452624305768
804,"[180, 4.4]",0.6693321261481469
3436,"[770, 2.1]",0.6684531261525757
4012,"[900, 1.2]",0.6684406297483589
3944,"[880, 3.4]",0.6682544687757672
897,"[200, 4.7]",0.6681582939785994
2878,"[640, 4.8]",0.668134484059088
4281,"[960, 1.1]",0.6680200026289923
3424,"[770, 0.9]",0.6674728609775463
2997,"[670, 3.2]",0.6667082246973591
3210,"[720, 2.0]",0.6663798039901497
2113,"[470, 4.8]",0.6654042727037093
3409,"[760, 3.9]",0.6649755462982635
3357,"[750, 3.2]",0.6641315620705183
4021,"[900, 2.1]",0.6639435533737421
3543,"[790, 3.8]",0.6623447224639476
1920,"[430, 3.5]",0.6610744474387411
4204,"[940, 2.4]",0.6610162397716589
1065,"[240, 3.5]",0.6594195332616662
3450,"[770, 3.5]",0.6590295872526784
2174,"[490, 1.9]",0.6577092287091406
1330,"[300, 3.0]",0.6570606632201829
940,"[210, 4.5]",0.6557155951311575
3396,"[760, 2.6]",0.655501764380212
2068,"[460, 4.8]",0.6552044759164101
3758,"[840, 2.8]",0.6551145249428679
3509,"[780, 4.9]",0.6545529303445776
3464,"[770, 4.9]",0.6545529303445776
2473,"[550, 4.8]",0.6539568465341793
2472,"[550, 4.7]",0.6539568465341793
2531,"[570, 1.6]",0.6538911056620449
974,"[220, 3.4]",0.6536114609794099
1254,"[280, 4.4]",0.652308484906457
3427,"[770, 1.2]",0.6502034318682015
1022,"[230, 3.7]",0.6500105965704648
1793,"[400, 4.3]",0.6490640312503866
1829,"[410, 3.4]",0.6485947043908015
3516,"[790, 1.1]",0.6484648196225894
3715,"[830, 3.0]",0.6478876825043582
3011,"[670, 4.6]",0.6477457563162392
3451,"[770, 3.6]",0.6473671622414165
2445,"[550, 2.0]",0.6470509317783045
4159,"[930, 2.4]",0.6468292276000803
3403,"[760, 3.3]",0.6463773047378344
1299,"[290, 4.4]",0.6459547794350193
3382,"[760, 1.2]",0.6445094988408097
3535,"[790, 3.0]",0.6444529486716283
2023,"[450, 4.8]",0.6442362166351128
3519,"[790, 1.4]",0.6435065027890987
3563,"[800, 1.3]",0.6430553070541302
3518,"[790, 1.3]",0.6430125432476355
3474,"[780, 1.4]",0.6427816894970002
3893,"[870, 2.8]",0.6423380692212135
3434,"[770, 1.9]",0.6421631557654357
3921,"[880, 1.1]",0.6413571652956265
3651,"[820, 1.1]",0.6407332192983929
3364,"[750, 3.9]",0.6405839991042305
3473,"[780, 1.3]",0.64012889365981
3365,"[750, 4.0]",0.6400694521413481
3348,"[750, 2.3]",0.6376750707747461
3803,"[850, 2.8]",0.6376134451083518
1748,"[390, 4.3]",0.637344572219058
764,"[170, 4.9]",0.637027921905953
2608,"[580, 4.8]",0.6369701273173757
2609,"[580, 4.9]",0.6369701273173757
3671,"[820, 3.1]",0.6354308692531272
2158,"[480, 4.8]",0.6346829521902645
1705,"[380, 4.5]",0.6327854312951772
3701,"[830, 1.6]",0.6327394725498761
4052,"[910, 0.7]",0.6327019990938456
4109,"[920, 1.9]",0.6313571318221386
1977,"[440, 4.7]",0.6312085933817314
2935,"[660, 1.5]",0.6301312714686491
3933,"[880, 2.3]",0.6294692860527585
3694,"[830, 0.9]",0.6294007782919454
3918,"[880, 0.8]",0.6283485090751745
3654,"[820, 1.4]",0.6276976464156021
1519,"[340, 3.9]",0.6265344895331624
3602,"[810, 0.7]",0.6259701006750266
3010,"[670, 4.5]",0.6259448851318268
2652,"[590, 4.7]",0.6250431012990938
3480,"[780, 2.0]",0.6247352807770862
2006,"[450, 3.1]",0.6243943670123913
3881,"[870, 1.6]",0.6242348386984797
1020,"[230, 3.5]",0.6234882418479752
2817,"[630, 3.2]",0.6233487372165193
571,"[130, 3.6]",0.6224313643875323
795,"[180, 3.5]",0.6211172682743333
3560,"[800, 1.0]",0.6208923351479269
3870,"[870, 0.5]",0.6180496178830108
3872,"[870, 0.7]",0.6179272733224396
2576,"[580, 1.6]",0.6167197529533188
2231,"[500, 3.1]",0.6161670334241639
3119,"[700, 1.9]",0.6160884357192014
3368,"[750, 4.3]",0.6159677587764953
4007,"[900, 0.7]",0.6141759916812786
3025,"[680, 1.5]",0.6133467116227579
1783,"[400, 3.3]",0.6118728641602216
851,"[190, 4.6]",0.6114001525760501
3527,"[790, 2.2]",0.610461934422706
2653,"[590, 4.8]",0.6094903509711835
2654,"[590, 4.9]",0.6094903509711835
1565,"[350, 4.0]",0.6092193870758248
130,"[30, 4.5]",0.6092049429328172
3562,"[800, 1.2]",0.6091919715740347
1522,"[340, 4.2]",0.60783791006947
882,"[200, 3.2]",0.6075491855460708
3567,"[800, 1.7]",0.6072408168588016
4321,"[970, 0.6]",0.6066826499239323
1152,"[260, 3.2]",0.6059619863183119
3117,"[700, 1.7]",0.6050151581662814
3848,"[860, 2.8]",0.6048206409447494
3177,"[710, 3.2]",0.6042000417953296
1477,"[330, 4.2]",0.6039547423210823
3312,"[740, 3.2]",0.6038690132271641
3511,"[790, 0.6]",0.6034916996181517
2457,"[550, 3.2]",0.6034036117182325
2051,"[460, 3.1]",0.603336414449739
3791,"[850, 1.6]",0.6032916024692034
3426,"[770, 1.1]",0.6028378010243675
2529,"[570, 1.4]",0.6019330157017148
2936,"[660, 1.6]",0.6016592779897247
2394,"[540, 1.4]",0.6010070057585584
2710,"[610, 1.5]",0.6008129617212122
3827,"[860, 0.7]",0.5993220586896996
896,"[200, 4.6]",0.5990634633277375
2896,"[650, 2.1]",0.5983879109968325
1917,"[430, 3.2]",0.5980017684988912
2620,"[590, 1.5]",0.5977504803778153
2366,"[530, 3.1]",0.5966626502110288
3960,"[890, 0.5]",0.596311428376858
3059,"[680, 4.9]",0.5962117798086339
3012,"[670, 4.7]",0.5961510003680172
841,"[190, 3.6]",0.5956964734115621
3351,"[750, 2.6]",0.594698062650053
1872,"[420, 3.2]",0.5944273948807695
4420,"[990, 1.5]",0.5944035682489436
4008,"[900, 0.8]",0.5935703849830571
3962,"[890, 0.7]",0.593271302705102
1908,"[430, 2.3]",0.5928240150183015
3366,"[750, 4.1]",0.5927530145609793
3938,"[880, 2.8]",0.5926923619217858
1932,"[430, 4.7]",0.5921723024629305
3580,"[800, 3.0]",0.5911645289123747
4154,"[930, 1.9]",0.5907906532487386
1106,"[250, 3.1]",0.5907452086241436
2440,"[550, 1.5]",0.5903493929580191
3104,"[690, 4.9]",0.5898019343419083
3358,"[750, 3.3]",0.5896097263318028
802,"[180, 4.2]",0.5891444233002512
4005,"[900, 0.5]",0.5890740285162078
